"ts","disk_id","throughput","latency"
1660827615,"disk1",27979724.03,34.59
1660827630,"disk1",23205891.22,36.42
1660827645,"disk1",27569933.43,35.79
1660827660,"disk1",28252045.21,38.52
1660827675,"disk1",16085376.91,35.26
1660827690,"disk1",12727637.5,35.5
1660827705,"disk1",23796477.02,38.65
1660827720,"disk1",22686238.85,35.19
1660827735,"disk1",43517709.5,39.45
1660827750,"disk1",26784578.28,37.84
1660827765,"disk1",16868645.01,34.14
1660827780,"disk1",26425585.13,36.54
1660827795,"disk1",32361783.64,34.62
1660827810,"disk1",27582258.57,32.45
1660827825,"disk1",35562978.34,32.29
1660827840,"disk1",37539700.4,32.39
1660827855,"disk1",24035789.5,30.4
1660827870,"disk1",26676408.07,31.42
1660827885,"disk1",21870250.21,32.28
1660827900,"disk1",29997747.58,31.55
1660827915,"disk1",17778378.58,32
1660827930,"disk1",27449296.74,32.64
1660827945,"disk1",13488518.76,35.49
1660827960,"disk1",17409200.6,29.46
1660827975,"disk1",22520166.43,29.8
1660827990,"disk1",29125627.49,32.67
1660828005,"disk1",18304625.01,33.86
1660828020,"disk1",29076192.69,32.06
1660828035,"disk1",18330473.72,32.38
1660828050,"disk1",28369766.14,30.54
1660828065,"disk1",14961423.78,31.54
1660828080,"disk1",14693776.49,31.18
1660828095,"disk1",26580354.32,27.97
1660828110,"disk1",15815172.03,33.54
1660828125,"disk1",14542686.99,29.95
1660828140,"disk1",33497336.82,34.44
1660828155,"disk1",20411999.64,34.25
1660828170,"disk1",28842223,32.92
1660828185,"disk1",18554876.13,33.28
1660828200,"disk1",29455932.5,34.9
1660828215,"disk1",28142151.05,37.85
1660828230,"disk1",22487131.31,33.14
1660828245,"disk1",23144038.71,32.7
1660828260,"disk1",16043159.76,31.6
1660828275,"disk1",13038429.36,33.14
1660828290,"disk1",26662665.44,34.08
1660828305,"disk1",13760584.37,31.23
1660828320,"disk1",23300602.92,34
1660828335,"disk1",24561078.76,34.87
1660828350,"disk1",19684942.13,32.04
1660828365,"disk1",21715477.62,31.18
1660828380,"disk1",24841736.68,32.4
1660828395,"disk1",20663626.89,32.76
1660828410,"disk1",29774057.36,32.32
1660828425,"disk1",21198999.12,30.54
1660828440,"disk1",24517311.95,31.87
1660828455,"disk1",15441927.87,28.5
1660828470,"disk1",25841073.42,33.43
1660828485,"disk1",20437871.05,32.61
1660828500,"disk1",28517298.2,32.78
1660828515,"disk1",15344981.3,29.11
1660828530,"disk1",25450035.94,31.56
1660828545,"disk1",24695747.44,32.83
1660828560,"disk1",16348879.66,33.31
1660828575,"disk1",22475388.14,29.71
1660828590,"disk1",28319607.59,31.64
1660828605,"disk1",19544399.82,30.56
1660828620,"disk1",28671300.76,34.21
1660828635,"disk1",29783977.41,33.6
1660828650,"disk1",26345588.36,30.66
1660828665,"disk1",25724258.27,32.32
1660828680,"disk1",26997950.93,33.47
1660828695,"disk1",31190378.88,31.38
1660828710,"disk1",18046492.08,30.19
1660828725,"disk1",18835665.99,32.47
1660828740,"disk1",23673761.86,32.67
1660828755,"disk1",33867973.08,27.23
1660828770,"disk1",24660068.36,31
1660828785,"disk1",36451251.47,30.5
1660828800,"disk1",16979690.99,27.15
1660828815,"disk1",20146715.05,29.4
1660828830,"disk1",24166755.23,21.7
1660828845,"disk1",31555862.94,24.14
1660828860,"disk1",20264048.16,26.85
1660828875,"disk1",23553577.23,32.21
1660828890,"disk1",29463928.71,29.3
1660828905,"disk1",47570730.72,19.34
1660828920,"disk1",29821952.76,15.48
1660828935,"disk1",26674854.81,15.87
