"ts","disk_id","throughput","latency"
1660654815,"disk1",27615030.07,32.11
1660654830,"disk1",21729351.46,29.98
1660654845,"disk1",24878666.53,31.61
1660654860,"disk1",32282877.31,29.4
1660654875,"disk1",35219861.38,29.07
1660654890,"disk1",17725380.6,29.85
1660654905,"disk1",14749560.42,23.57
1660654920,"disk1",16005763.5,17.76
1660654935,"disk1",32666626.33,24.36
1660654950,"disk1",27652186.09,27.18
1660654965,"disk1",28105380.11,26.99
1660654980,"disk1",26227097.05,27.47
1660654995,"disk1",28056099.65,29.11
1660655010,"disk1",35993687.46,23.79
1660655025,"disk1",28175512.48,25.36
1660655040,"disk1",19499003.62,19.39
1660655055,"disk1",21036420.72,27.87
1660655070,"disk1",20690122.99,18.04
1660655085,"disk1",22816343.87,28.97
1660655100,"disk1",18132855.15,28.77
1660655115,"disk1",25304988.7,29.8
1660655130,"disk1",19839911.21,34.76
1660655145,"disk1",19977468.74,29.19
1660655160,"disk1",19360417.87,35.07
1660655175,"disk1",14181291.26,37.35
1660655190,"disk1",31538851.49,39.29
1660655205,"disk1",23004841.91,37.03
1660655220,"disk1",18036286.6,38.13
1660655235,"disk1",36953154.24,25.09
1660655250,"disk1",19946936.56,37.88
1660655265,"disk1",16920529.83,26.79
1660655280,"disk1",28716662.13,33.56
1660655295,"disk1",30933613.23,34.21
1660655310,"disk1",21690184.36,34.16
1660655325,"disk1",25038688.9,35.09
1660655340,"disk1",23963726.27,32.65
1660655355,"disk1",24765975.55,32.87
1660655370,"disk1",32669737.54,30.51
1660655385,"disk1",15651598.99,32.51
1660655400,"disk1",22475745.47,38.21
1660655415,"disk1",25720172.4,33.21
1660655430,"disk1",25588633.59,32.28
1660655445,"disk1",17857514.48,34.22
1660655460,"disk1",31526141.62,32.43
1660655475,"disk1",24654363.27,31.59
1660655490,"disk1",13815029.72,31.9
1660655505,"disk1",21559842.78,31.96
1660655520,"disk1",18995937.11,31.62
1660655535,"disk1",17666510.86,33.86
1660655550,"disk1",17466017.51,22.55
1660655565,"disk1",38362101.82,29.4
1660655580,"disk1",39098196.87,34.09
1660655595,"disk1",27954029.95,33.78
1660655610,"disk1",21578742.78,37.44
1660655625,"disk1",26773117.32,38.72
1660655640,"disk1",21893073.13,38.73
1660655655,"disk1",24021281.6,38.73
1660655670,"disk1",17801271.94,40
1660655685,"disk1",15556337.56,38.14
1660655700,"disk1",16797332.71,39.3
1660655715,"disk1",15268041.43,42.91
1660655730,"disk1",19973414.99,36.41
1660655745,"disk1",23270572.4,33.26
1660655760,"disk1",27877728.47,30.68
1660655775,"disk1",19161423.2,31.4
1660655790,"disk1",18225364.03,35.81
1660655805,"disk1",21273503.9,34.96
1660655820,"disk1",21438304.38,37.39
1660655835,"disk1",15099124.61,33.35
1660655850,"disk1",25124503.68,36.08
1660655865,"disk1",18507863.42,31.69
1660655880,"disk1",22471186.02,31.73
1660655895,"disk1",22225798.11,30.17
1660655910,"disk1",16084807.67,32.76
1660655925,"disk1",15611250.56,34.03
1660655940,"disk1",16008177.24,33.98
1660655955,"disk1",24959168.3,35.84
1660655970,"disk1",15384049.21,35.3
1660655985,"disk1",23836454.35,35.72
1660656000,"disk1",16887375.97,35.86
1660656015,"disk1",18583627.68,32.91
1660656030,"disk1",29652722.55,34.28
1660656045,"disk1",19617831.54,32.51
1660656060,"disk1",20624746.32,31.6
1660656075,"disk1",20288553.35,31.17
1660656090,"disk1",13370516.26,35.06
1660656105,"disk1",17297945.5,32.02
1660656120,"disk1",13664422.24,32.76
1660656135,"disk1",16534273.54,31.64
1660656150,"disk1",11957820.48,35.06
1660656165,"disk1",22131161.89,35.83
1660656180,"disk1",12554436.3,37.76
1660656195,"disk1",23729701.24,36.38
1660656210,"disk1",19319135.76,37.48
1660656225,"disk1",17656006.89,38.08
1660656240,"disk1",15827449.27,38.83
1660656255,"disk1",28486779.76,35.01
1660656270,"disk1",20737854.47,36.28
1660656285,"disk1",17190111.38,35.01
1660656300,"disk1",21852733.56,33.97
1660656315,"disk1",26074312.32,32.83
1660656330,"disk1",27621613.56,33.57
1660656345,"disk1",18547544.96,35.79
1660656360,"disk1",29667321.58,34
1660656375,"disk1",23604798.33,33.6
1660656390,"disk1",25718542.1,28.62
1660656405,"disk1",16041895.85,34.72
1660656420,"disk1",22058512.28,33.59
1660656435,"disk1",24038691.87,33.38
1660656450,"disk1",19604543.6,33.71
1660656465,"disk1",33517677.34,32.04
1660656480,"disk1",14165739.08,33.22
1660656495,"disk1",23115624.29,33.13
1660656510,"disk1",19415042.4,35.35
1660656525,"disk1",30794757.58,33.59
1660656540,"disk1",12893843.32,32.04
1660656555,"disk1",13291179.6,29.17
1660656570,"disk1",7612713.72,32.81
1660656585,"disk1",26771335.91,34.1
1660656600,"disk1",18492216.08,34.44
1660656615,"disk1",25362062.49,33.38
1660656630,"disk1",17824337.81,35.1
1660656645,"disk1",17859521.27,38.66
1660656660,"disk1",26940462.64,35.36
1660656675,"disk1",29398958.56,34.3
1660656690,"disk1",30071825.47,38.49
1660656705,"disk1",29838334.46,36.8
1660656720,"disk1",20549262.91,34.46
1660656735,"disk1",17642572.22,41.96
1660656750,"disk1",32905509.38,37.58
1660656765,"disk1",17035582.76,41.53
1660656780,"disk1",16306187.84,38.95
1660656795,"disk1",16704129.31,37.17
1660656810,"disk1",24255609.45,35.52
1660656825,"disk1",21197180.11,34.26
1660656840,"disk1",26617429.05,36.79
1660656855,"disk1",18901081.98,36.84
1660656870,"disk1",15665959.09,36.21
1660656885,"disk1",22048592.92,38.13
1660656900,"disk1",15012775.63,37.71
1660656915,"disk1",16576752.01,33.59
1660656930,"disk1",17844524.58,39.85
1660656945,"disk1",11590325.69,34.26
1660656960,"disk1",15301873.28,36.4
1660656975,"disk1",24283113.7,34.04
1660656990,"disk1",24875883.52,27.62
1660657005,"disk1",16634616.6,32.15
1660657020,"disk1",23028654.54,32.54
1660657035,"disk1",14706303.11,32.82
1660657050,"disk1",15187179.75,33.63
1660657065,"disk1",17157448.11,31.48
1660657080,"disk1",10302911.77,32.8
1660657095,"disk1",25773141.05,32.71
1660657110,"disk1",23683299.34,37.69
1660657125,"disk1",22039630.91,36.36
1660657140,"disk1",12130483.72,40.6
1660657155,"disk1",28258257.5,40.79
1660657170,"disk1",16566932.69,40.27
1660657185,"disk1",38852225.72,37.71
1660657200,"disk1",17491926.64,33.76
1660657215,"disk1",21650029.68,32.83
1660657230,"disk1",14246236.49,35.71
1660657245,"disk1",23240966.64,30.6
1660657260,"disk1",16467716.7,32.23
1660657275,"disk1",20608562.35,35.04
1660657290,"disk1",18895117.33,27.11
1660657305,"disk1",7921421.26,28.93
1660657320,"disk1",11050631.12,32.47
1660657335,"disk1",24135536.42,35.54
1660657350,"disk1",23134812.54,31.92
1660657365,"disk1",14811052.05,34.06
1660657380,"disk1",33356468.62,31.68
1660657395,"disk1",18062852.15,31.03
1660657410,"disk1",12593560.03,31.43
1660657425,"disk1",9689905.5,31.47
1660657440,"disk1",12833277.82,35.1
1660657455,"disk1",14857116.59,32.45
1660657470,"disk1",25429379.81,33.97
1660657485,"disk1",20583642.59,33.81
1660657500,"disk1",27137842.91,34.24
1660657515,"disk1",15368868.5,34.09
1660657530,"disk1",25730408.74,36.33
1660657545,"disk1",28942705.76,35.88
1660657560,"disk1",24357178.68,32.42
1660657575,"disk1",29192025.13,35.29
1660657590,"disk1",31830614.27,34.53
1660657605,"disk1",18957549.6,32.41
1660657620,"disk1",28129255.36,22.7
1660657635,"disk1",15858167.05,35.94
1660657650,"disk1",28919588.09,33.48
1660657665,"disk1",24519912.92,36.02
1660657680,"disk1",23790949.84,36.8
1660657695,"disk1",21498809.45,35.92
1660657710,"disk1",23903845.36,39.95
1660657725,"disk1",22128343.12,33.59
1660657740,"disk1",12681849.28,37.98
1660657755,"disk1",16522689.86,37.45
1660657770,"disk1",24534373.44,33.84
1660657785,"disk1",13857932.25,34.56
1660657800,"disk1",19399807.64,34.68
1660657815,"disk1",24156345.5,33.31
1660657830,"disk1",15308168.01,33.49
1660657845,"disk1",26500342.48,34.87
1660657860,"disk1",15559131.22,35.38
1660657875,"disk1",40483042.37,36.92
1660657890,"disk1",12163091.82,32.59
1660657905,"disk1",31347276.83,33.47
1660657920,"disk1",17661934.09,36.15
1660657935,"disk1",16831611.71,33.91
1660657950,"disk1",20811353.99,33.34
1660657965,"disk1",24243342.21,34.15
1660657980,"disk1",12295164.19,30.77
1660657995,"disk1",24598499.7,28.7
1660658010,"disk1",11224307.19,34.61
1660658025,"disk1",7323388.82,35.59
1660658040,"disk1",23015773.62,31.09
1660658055,"disk1",23578964.7,32.51
1660658070,"disk1",19315734.68,33.65
1660658085,"disk1",19610781.68,31.82
1660658100,"disk1",15502457.36,33.76
1660658115,"disk1",23152374.41,31.59
1660658130,"disk1",18434851.58,32.94
1660658145,"disk1",20474349.55,29.08
1660658160,"disk1",16882199.4,32.52
1660658175,"disk1",33510779.82,31.41
1660658190,"disk1",13293193.6,30.8
1660658205,"disk1",34555785.74,35.56
1660658220,"disk1",23428900.75,32.86
1660658235,"disk1",16434869.75,36.72
1660658250,"disk1",18345347.25,33.65
1660658265,"disk1",23165114.46,31.92
1660658280,"disk1",25555691.01,35.31
1660658295,"disk1",30405768.52,29.57
1660658310,"disk1",22906651.25,33.98
1660658325,"disk1",14554006.65,35.32
1660658340,"disk1",15459478.6,31.41
1660658355,"disk1",14685090.31,33.83
1660658370,"disk1",22400594.09,32.33
1660658385,"disk1",12168532.5,32.16
1660658400,"disk1",22573764.78,35.62
1660658415,"disk1",18531271.19,35.33
1660658430,"disk1",19403879.66,33.53
1660658445,"disk1",25327798.41,38.12
1660658460,"disk1",19082239.97,38.04
1660658475,"disk1",13067026.03,35.77
1660658490,"disk1",30209544.95,32.67
1660658505,"disk1",24338597.22,30.25
1660658520,"disk1",27542235.76,33.9
1660658535,"disk1",16059277.39,35.81
1660658550,"disk1",12757684.03,39.48
1660658565,"disk1",23167845.36,36.69
1660658580,"disk1",32120197.89,37.08
1660658595,"disk1",21737495.53,36.64
1660658610,"disk1",23942224.89,38.19
1660658625,"disk1",26272041.25,37.96
1660658640,"disk1",24076953.5,37.23
1660658655,"disk1",36247443.52,36.38
1660658670,"disk1",38506529.44,37.36
1660658685,"disk1",22672865.67,43.55
1660658700,"disk1",23543980.29,40.55
1660658715,"disk1",35095014.84,36.57
1660658730,"disk1",39829515.75,37.13
1660658745,"disk1",21441971.6,34.46
1660658760,"disk1",27256256.03,35.16
1660658775,"disk1",19952795.56,34.28
1660658790,"disk1",20260478.07,36.11
1660658805,"disk1",24670111.36,33.62
1660658820,"disk1",20863258.34,34.75
1660658835,"disk1",16621745.31,38.19
1660658850,"disk1",16397791.93,39.99
1660658865,"disk1",35098886.13,33.77
1660658880,"disk1",22578421.16,37.6
1660658895,"disk1",19527691.49,42.46
1660658910,"disk1",16088141.18,41.09
1660658925,"disk1",23345169.07,37.55
1660658940,"disk1",17140765.35,35.89
1660658955,"disk1",17119810.88,34.93
1660658970,"disk1",20102780.4,32.77
1660658985,"disk1",31344016.09,34.19
1660659000,"disk1",25377707.5,37.81
1660659015,"disk1",13174969.11,38.24
1660659030,"disk1",23522072.18,42.59
1660659045,"disk1",14214232.54,35.8
1660659060,"disk1",28905663.38,36.94
1660659075,"disk1",32238189.81,27.99
1660659090,"disk1",20139783.72,21.1
1660659105,"disk1",19207766.45,25.33
1660659120,"disk1",32328301.37,24.29
1660659135,"disk1",17458143.85,29.12
1660659150,"disk1",31809017.23,26.35
1660659165,"disk1",29947335.58,27.1
1660659180,"disk1",28285456.51,31.47
1660659195,"disk1",24339530.24,34.43
1660659210,"disk1",19673438.34,28.67
1660659225,"disk1",31535437.34,25.31
1660659240,"disk1",41695645.16,29.33
1660659255,"disk1",24570864.04,23.5
1660659270,"disk1",19680378.05,24.64
1660659285,"disk1",26271173.27,27.08
1660659300,"disk1",20472786.17,33.48
1660659315,"disk1",22254827.84,30.91
1660659330,"disk1",26798043.64,33.99
1660659345,"disk1",25915660.92,32.94
1660659360,"disk1",18492365.19,32.19
1660659375,"disk1",29799775.8,31.52
1660659390,"disk1",23714898.11,32.91
1660659405,"disk1",15924722.02,32.52
1660659420,"disk1",31413352.18,32.15
1660659435,"disk1",24302224.31,34.58
1660659450,"disk1",21341563.91,33.71
1660659465,"disk1",39849308.91,34.15
1660659480,"disk1",38892001.57,31.53
1660659495,"disk1",25576033.91,30.89
1660659510,"disk1",14338941.86,32.91
1660659525,"disk1",25295215.89,35.1
1660659540,"disk1",22657759.62,29.51
1660659555,"disk1",27502678.95,31.83
1660659570,"disk1",14893386.91,31.4
1660659585,"disk1",31240210.27,31.59
1660659600,"disk1",32232471.01,29.8
1660659615,"disk1",27542329.21,38.56
1660659630,"disk1",18805943.7,33.12
1660659645,"disk1",18447051.51,35.87
1660659660,"disk1",20252350.68,33.56
1660659675,"disk1",15782908.21,36.84
1660659690,"disk1",17619258.59,32.92
1660659705,"disk1",23196131.83,40.99
1660659720,"disk1",17706818.37,34.03
1660659735,"disk1",24255511.8,40.79
1660659750,"disk1",12229113.39,31.38
1660659765,"disk1",21767048,37.41
1660659780,"disk1",11734046.32,35.47
1660659795,"disk1",20706654.83,36.35
1660659825,"disk1",19480992.21,33.85
1660659840,"disk1",26711487.15,35.79
1660659855,"disk1",12810120.92,37.27
1660659870,"disk1",15864863.28,39.02
1660659885,"disk1",14094880.37,39.35
1660659900,"disk1",15686162.64,34.71
1660659915,"disk1",22670409.34,36.26
1660659930,"disk1",13060700.6,35.94
1660659945,"disk1",15351246.76,31.32
1660659960,"disk1",13675534.2,27.7
1660659975,"disk1",16324219.64,32.77
1660659990,"disk1",8396611.77,32.52
1660660005,"disk1",17462193.76,32.26
1660660020,"disk1",16020450.26,32.24
1660660035,"disk1",20995841.32,35.06
1660660050,"disk1",23743909.42,31.82
1660660065,"disk1",24595992.44,31.74
1660660080,"disk1",20618945.2,37.83
1660660095,"disk1",25752855.12,31.27
1660660110,"disk1",18495218.05,25.69
1660660125,"disk1",19438118.97,32.63
1660660140,"disk1",18422008.42,29.74
1660660155,"disk1",38705668.01,35.53
1660660170,"disk1",13601926.79,32.23
1660660185,"disk1",25683719.51,32.8
1660660200,"disk1",22131523.8,32.03
1660660215,"disk1",23242647.07,33.83
1660660230,"disk1",23360712.94,30.78
1660660245,"disk1",21478746.68,31.51
1660660260,"disk1",16618944.3,32.34
1660660275,"disk1",17773412.44,35.63
1660660290,"disk1",19556725.92,33.99
1660660305,"disk1",31288751.04,33.49
1660660320,"disk1",30396788.62,34.33
1660660335,"disk1",34465924.95,33.75
1660660350,"disk1",33540693.97,34.99
1660660365,"disk1",33674402.17,35.49
1660660380,"disk1",25842374.62,31.44
1660660395,"disk1",24331868.25,35.11
1660660410,"disk1",25672614.82,34.27
1660660425,"disk1",30439216.15,34.79
1660660440,"disk1",38290413.92,34.31
1660660455,"disk1",38995273.85,35.7
1660660470,"disk1",30039046.86,35.02
1660660485,"disk1",18586438,32.99
1660660500,"disk1",10418542.64,36.78
1660660515,"disk1",11891621.92,33.66
1660660530,"disk1",16096753.8,31.6
1660660545,"disk1",19181970.6,32.78
1660660560,"disk1",16448129.03,34.66
1660660575,"disk1",15872268.16,37.93
1660660590,"disk1",17014216.05,35.33
1660660605,"disk1",37072521.91,37.13
1660660620,"disk1",19028815.3,38.74
1660660635,"disk1",15899408.42,37.86
1660660650,"disk1",26834866.32,36.31
1660660665,"disk1",19008954.91,35.99
1660660680,"disk1",12493716.82,36.84
1660660695,"disk1",31524133.77,37.24
1660660710,"disk1",26599572.22,40.02
1660660725,"disk1",29066205.81,37.76
1660660740,"disk1",26580078.99,33.63
1660660755,"disk1",28735141.36,37.97
1660660770,"disk1",19948610.08,42
1660660785,"disk1",25060342.59,38.26
1660660800,"disk1",14550910.56,36.05
1660660815,"disk1",18718795.3,31.64
1660660830,"disk1",24945625.08,36.97
1660660845,"disk1",9976439.64,33.8
1660660860,"disk1",25062795.86,34.26
1660660875,"disk1",12825597.55,33.18
1660660890,"disk1",11600929.8,30.95
1660660905,"disk1",19602844.75,32.71
1660660920,"disk1",13666703.78,39.37
1660660935,"disk1",20644743,35.42
1660660950,"disk1",19528836.19,34.38
1660660965,"disk1",28797097.05,32.26
1660660980,"disk1",21321215.13,30.97
1660660995,"disk1",25737525.99,32.59
1660661010,"disk1",16047493.71,35.8
1660661025,"disk1",15006124.22,33.24
1660661040,"disk1",37392340.89,31.13
1660661055,"disk1",27862061.1,32.4
1660661070,"disk1",24889120.09,34.26
1660661085,"disk1",27878674.6,29.04
1660661100,"disk1",28212511.36,31.35
1660661115,"disk1",12796198.62,28.6
1660661130,"disk1",15523744.94,40.76
1660661145,"disk1",27926246.46,49.02
1660661160,"disk1",14702974.16,36.02
1660661175,"disk1",21516462.68,41.4
1660661190,"disk1",27931658.35,39.62
1660661205,"disk1",16914273.7,44.93
1660661220,"disk1",20855372.99,37.02
1660661235,"disk1",22770178.05,34.2
1660661250,"disk1",22394118.42,37.16
1660661265,"disk1",15669396.8,31.73
1660661280,"disk1",19116210.34,30.96
1660661295,"disk1",20114800.36,32.47
1660661310,"disk1",17824047.38,30.74
1660661325,"disk1",20233872.56,29.02
1660661340,"disk1",32744065.11,32.98
1660661355,"disk1",23977323.37,26.11
1660661370,"disk1",19529002.3,27.94
1660661385,"disk1",22224960.37,30.28
1660661400,"disk1",11381379.91,31.71
1660661415,"disk1",13797683.8,31.91
1660661430,"disk1",22880781.76,33.19
1660661445,"disk1",18010779.92,29.94
1660661460,"disk1",33581799.64,36.8
1660661475,"disk1",29719243.9,39.47
1660661490,"disk1",26431215.25,27.45
1660661505,"disk1",25651509.03,32.32
1660661520,"disk1",35356843.51,33.02
1660661535,"disk1",26554316.06,31.56
1660661550,"disk1",26223180.45,31.1
