"ts","disk_id","throughput","latency"
1660654815,"disk1",15633293.04,25.55
1660654830,"disk1",14678997.66,18.52
1660654845,"disk1",13668480.56,27.82
1660654860,"disk1",11307920.56,26.06
1660654875,"disk1",13296754.73,20.65
1660654890,"disk1",7414670.72,19.38
1660654905,"disk1",13004318.62,26.8
1660654920,"disk1",27680231.56,26.8
1660654935,"disk1",28888978.6,30.52
1660654950,"disk1",13985184.16,34.27
1660654965,"disk1",18584965.74,25.15
1660654980,"disk1",8835370.73,22.04
1660654995,"disk1",12044324.15,28.39
1660655010,"disk1",15058514.28,28.63
1660655025,"disk1",18909600.54,26.77
1660655040,"disk1",15293749.2,24.96
1660655055,"disk1",11772408.74,20.87
1660655070,"disk1",16999137.01,24.05
1660655085,"disk1",17209052.76,25.98
1660655100,"disk1",19698542.96,25.38
1660655115,"disk1",17404168.86,23.54
1660655130,"disk1",27197615.11,32.02
1660655145,"disk1",17982518.05,29.47
1660655160,"disk1",12607745.03,29.7
1660655175,"disk1",17016034.58,31.87
1660655190,"disk1",12045645.95,29.46
1660655205,"disk1",8660744.74,26.02
1660655220,"disk1",19906918.89,33.39
1660655235,"disk1",17720479.16,29.21
1660655250,"disk1",15420302.52,30.05
1660655265,"disk1",8746821.96,25.51
1660655280,"disk1",19628994.82,35.53
1660655295,"disk1",19017306.63,31.12
1660655310,"disk1",18834946.06,29.13
1660655325,"disk1",31112964.37,32.83
1660655340,"disk1",10297615.61,28.24
1660655355,"disk1",18006948.5,29.36
1660655370,"disk1",10586476.32,28.59
1660655385,"disk1",18200077.03,29.77
1660655400,"disk1",14617617.54,31.05
1660655415,"disk1",21492794.91,32.25
1660655430,"disk1",21758566.78,30.88
1660655445,"disk1",18149825.46,31.57
1660655460,"disk1",8874900.53,27.86
1660655475,"disk1",9501421.65,26
1660655490,"disk1",19428394.55,32.2
1660655505,"disk1",15524463.04,29.34
1660655520,"disk1",13847171.31,32.75
1660655535,"disk1",12585275.87,28.66
1660655550,"disk1",21722775.99,30.21
1660655565,"disk1",12352118.83,28.3
1660655580,"disk1",23314511.78,31.05
1660655595,"disk1",24275786.93,31.15
1660655610,"disk1",21571508.21,32.44
1660655625,"disk1",12973156.93,26.27
1660655640,"disk1",25824998.08,35.23
1660655655,"disk1",32921313.15,35.52
1660655670,"disk1",18013999.48,36.03
1660655685,"disk1",20794230.65,32.66
1660655700,"disk1",16578572.99,32.25
1660655715,"disk1",23898217.96,32.02
1660655730,"disk1",18836115.5,29.87
1660655745,"disk1",20276031.99,30.03
1660655760,"disk1",15074830.62,28.64
1660655775,"disk1",27546279.51,30.75
1660655790,"disk1",17437759.76,26.89
1660655805,"disk1",18517322.26,28.99
1660655820,"disk1",9957569.52,25.02
1660655835,"disk1",13187950.42,27.24
1660655850,"disk1",21408317.72,33.16
1660655865,"disk1",16676902.2,27.4
1660655880,"disk1",23328089.48,31.8
1660655895,"disk1",15536808.96,33.58
1660655910,"disk1",17496146.85,31.72
1660655925,"disk1",21482807.95,31.52
1660655940,"disk1",20288622.77,30.48
1660655955,"disk1",14275941.93,28.6
1660655970,"disk1",16084533.41,27.6
1660655985,"disk1",12029101.26,29.9
1660656000,"disk1",20657329.52,31.78
1660656015,"disk1",21802708.68,31.84
1660656030,"disk1",25264011.19,33.27
1660656045,"disk1",16336925.07,28.7
1660656060,"disk1",14076174.96,27.94
1660656075,"disk1",20571822.04,33.52
1660656090,"disk1",20293547.39,36.83
1660656105,"disk1",13460796.85,28.45
1660656120,"disk1",11159988.51,27.32
1660656135,"disk1",25607862.05,32.25
1660656150,"disk1",13318923.31,29.02
1660656165,"disk1",12968982.17,27.27
1660656180,"disk1",17960566.19,28.96
1660656195,"disk1",19642377.89,30.28
1660656210,"disk1",21136710.23,32.79
1660656225,"disk1",20345873.74,31.86
1660656240,"disk1",19690037.62,34.26
1660656255,"disk1",24214614.5,32.8
1660656270,"disk1",23905214.66,32.24
1660656285,"disk1",18633094.07,31.54
1660656300,"disk1",16291226.38,28.47
1660656315,"disk1",30807732.52,32.93
1660656330,"disk1",19062102.7,30.23
1660656345,"disk1",19846659.12,30.42
1660656360,"disk1",9106857.8,24.66
1660656375,"disk1",22461705.77,30.35
1660656390,"disk1",25955342.6,31.52
1660656405,"disk1",19021413.54,27.42
1660656420,"disk1",16192080.4,28.97
1660656435,"disk1",22189056.44,31.37
1660656450,"disk1",17667429.37,29.96
1660656465,"disk1",8774382.4,22.32
