"ts","disk_id","throughput","latency"
1659790815,"disk1",28986436.36,25.46
1659790830,"disk1",27800001.37,26.46
1659790845,"disk1",27550170.91,29.12
1659790860,"disk1",27772766.86,27.84
1659790875,"disk1",24065217.93,25.25
1659790890,"disk1",22437538.3,18.91
1659790905,"disk1",16156611.36,25.59
1659790920,"disk1",28642330.34,32.03
1659790935,"disk1",37104886.7,25.98
1659790950,"disk1",18686002.26,27.27
1659790965,"disk1",19083068.31,22.46
1659790980,"disk1",27086998.86,25.16
1659790995,"disk1",26555561.99,31.06
1659791010,"disk1",33905462.64,29.78
1659791025,"disk1",33945893.08,28.69
1659791040,"disk1",25411542.85,30.01
1659791055,"disk1",25281540.29,31.31
1659791070,"disk1",29238869.39,27.58
1659791085,"disk1",18527721.01,31.46
1659791100,"disk1",28350144.99,30.22
1659791115,"disk1",28229171.39,31.98
1659791130,"disk1",29464307.64,28.73
1659791145,"disk1",20468332.44,25.61
1659791160,"disk1",14532502.23,28.53
1659791175,"disk1",14817478.61,32.5
1659791190,"disk1",31913101.97,31.43
1659791205,"disk1",24751662.22,30.29
1659791220,"disk1",21752448.4,38.16
1659791235,"disk1",24639126.15,29.75
1659791250,"disk1",19042916.27,37.24
1659791265,"disk1",36051127.84,36.53
1659791280,"disk1",19545550.24,31.29
1659791295,"disk1",27608180.45,29.48
1659791310,"disk1",19666565.68,30.5
1659791325,"disk1",26570798.25,28.96
1659791340,"disk1",21225735.84,31.6
1659791355,"disk1",10384591.62,32.57
1659791370,"disk1",27053954.86,33.01
1659791385,"disk1",24693554.85,31.84
1659791400,"disk1",27013028.86,29.6
1659791415,"disk1",20428335.93,33.08
1659791430,"disk1",34197133.35,28.45
1659791445,"disk1",22482923.04,29.66
1659791460,"disk1",23616444.66,29.36
1659791475,"disk1",19180457.52,35.92
1659791490,"disk1",33004171.38,37.73
1659791505,"disk1",35140999.62,31.58
1659791520,"disk1",22022438.26,34.56
1659791535,"disk1",25546321.7,37.35
1659791550,"disk1",23276970.51,36.35
1659791565,"disk1",30964345.8,29.48
1659791580,"disk1",14764891.66,30.28
1659791595,"disk1",14638175.15,30.38
1659791610,"disk1",24961925.23,27.78
1659791625,"disk1",22937335.72,27.44
1659791640,"disk1",20458055.77,30.4
1659791655,"disk1",29172965.07,28.5
1659791670,"disk1",26205998.38,29.14
1659791700,"disk1",23476484.54,28.87
1659791715,"disk1",22410640.73,33.07
1659791730,"disk1",26668848.17,35.44
1659791745,"disk1",25931965.56,29.84
1659791760,"disk1",31000565.76,29.29
1659791775,"disk1",19825821.8,28.79
1659791790,"disk1",22751641.79,28.8
1659791805,"disk1",28959222.79,27.41
1659791820,"disk1",19878698.52,31.97
1659791835,"disk1",22977845.01,29.62
1659791850,"disk1",19200409.31,31.07
1659791865,"disk1",29545506.45,28.91
1659791880,"disk1",22993808.41,28.01
1659791895,"disk1",14996489.87,30.64
1659791910,"disk1",17515562.7,33.55
1659791925,"disk1",27430892.03,33.21
