"ts","disk_id","throughput","latency"
1660654815,"disk1",34684272.46,30.44
1660654830,"disk1",31808965.86,31.41
1660654845,"disk1",26848160.15,32.91
1660654860,"disk1",20380988.53,29.91
1660654875,"disk1",12598812.86,26.75
1660654890,"disk1",18796487.31,31.09
1660654905,"disk1",20393001.02,29.37
1660654920,"disk1",15010465.36,29.89
1660654935,"disk1",14164035.49,28.97
1660654950,"disk1",19393640.52,28.27
1660654965,"disk1",26921992.15,32.32
1660654980,"disk1",13510025.77,27.33
1660654995,"disk1",22095297.6,28.96
1660655010,"disk1",28176654.86,28.94
1660655025,"disk1",14223870.01,28.78
1660655040,"disk1",19009360.5,30.38
1660655055,"disk1",28054498.09,31.58
1660655070,"disk1",19735948.95,31.99
1660655085,"disk1",21167601.7,32.42
1660655100,"disk1",28392845.34,28.75
1660655115,"disk1",39912547.4,31.62
1660655130,"disk1",20707081.5,31.66
1660655145,"disk1",23336452.12,22.88
1660655160,"disk1",20279254.45,18.12
1660655175,"disk1",28679014.8,25.16
1660655190,"disk1",27683225.56,23.37
1660655205,"disk1",13151852.66,16.25
1660655220,"disk1",27516259.47,17.77
1660655235,"disk1",35183164.32,20.53
1660655250,"disk1",37924786.75,16.46
1660655265,"disk1",25482889.93,31.56
1660655280,"disk1",12755844.54,28.42
1660655295,"disk1",17079027.72,31.06
1660655310,"disk1",16810524.11,31.82
1660655325,"disk1",26035912.54,30.42
1660655340,"disk1",23389749.25,35.15
1660655355,"disk1",11942696.28,30.8
1660655370,"disk1",17355066.3,32.02
1660655385,"disk1",12784328.21,34.06
1660655400,"disk1",20100772.11,32.45
1660655415,"disk1",24022792.39,31.25
1660655430,"disk1",23221905.28,32.63
1660655445,"disk1",22696852.24,30.9
1660655460,"disk1",22186887.56,33.64
1660655475,"disk1",24738526.37,32.35
1660655490,"disk1",31458575.54,31.87
1660655505,"disk1",15352448.62,31.18
1660655520,"disk1",27702112.38,34.62
1660655535,"disk1",17364851.36,32.98
1660655550,"disk1",17380652.16,30.03
1660655565,"disk1",13730339.5,33.14
1660655580,"disk1",18720223.56,33.25
1660655595,"disk1",10326035.25,30.32
1660655610,"disk1",19567790.47,30.57
1660655625,"disk1",14203358.37,32.74
1660655640,"disk1",15193599.58,32.65
1660655655,"disk1",20057710.6,36.19
1660655670,"disk1",27536395.88,35.96
1660655685,"disk1",6756893.24,30.28
1660655700,"disk1",22460779.42,34.42
1660655715,"disk1",23115243.56,34.47
1660655730,"disk1",28125625.64,36.85
1660655745,"disk1",18102608.09,37.42
1660655760,"disk1",22405971.25,37.64
1660655775,"disk1",18134504.36,37.77
1660655790,"disk1",28917130.24,32.24
1660655805,"disk1",19694990.03,30.84
1660655820,"disk1",25750515.24,32.67
1660655835,"disk1",22492506.72,30.91
1660655850,"disk1",25553759.89,30.33
1660655865,"disk1",16385673.85,29.04
1660655880,"disk1",24054115.32,30.78
1660655895,"disk1",29069504.19,31.92
1660655910,"disk1",22888348.73,33.7
1660655925,"disk1",14503307.39,28.49
1660655940,"disk1",18921697.7,30.97
1660655955,"disk1",25691786.61,31.89
1660655970,"disk1",25242414.62,30.52
1660655985,"disk1",22376237.74,30
1660656000,"disk1",20294451.99,30.84
1660656015,"disk1",19680737.08,30.31
1660656030,"disk1",39963555.15,34.28
1660656045,"disk1",24388395.12,31.92
1660656060,"disk1",25438982.31,31.88
1660656075,"disk1",19338347.59,30.84
1660656090,"disk1",25348509.38,30.04
1660656105,"disk1",19625109.96,30.87
1660656120,"disk1",21728287.33,29.17
1660656135,"disk1",17769079.56,30.78
1660656150,"disk1",13813204.72,26.16
1660656165,"disk1",24985739.17,29.67
1660656180,"disk1",16783304.54,29.49
1660656195,"disk1",15669187.79,27.43
1660656210,"disk1",13151993.15,25.24
1660656225,"disk1",15839416.93,29.91
1660656240,"disk1",24779497.69,31.08
1660656255,"disk1",24927921.74,31.66
1660656270,"disk1",21084716.41,28.55
1660656285,"disk1",14225197.71,23.54
1660656300,"disk1",35630295.47,28.59
1660656315,"disk1",17217713.95,22.64
1660656330,"disk1",30009450.32,28.64
1660656345,"disk1",14784360.25,21.03
1660656360,"disk1",11285699.48,20.6
1660656375,"disk1",34424634.27,29.21
1660656390,"disk1",17532657.7,23.48
1660656405,"disk1",31621666.64,27.58
1660656420,"disk1",17930764.68,24.48
1660656435,"disk1",26825837.34,26.24
1660656450,"disk1",30197894.56,30.45
1660656465,"disk1",24790275.33,26.75
1660656480,"disk1",26128716.71,24.26
1660656495,"disk1",22509217.47,25.18
1660656510,"disk1",34270732.89,25.46
1660656525,"disk1",28891497.15,25.56
1660656540,"disk1",18717451.74,22.6
1660656555,"disk1",16356121.55,21.63
1660656570,"disk1",23287041.43,23.72
1660656585,"disk1",19529735.54,22.93
1660656600,"disk1",16610828.72,21.19
1660656615,"disk1",15202614.62,24.66
1660656630,"disk1",39049397.96,34.99
1660656645,"disk1",22362215.83,33.39
1660656660,"disk1",20276197.72,31.92
1660656675,"disk1",21555701.1,31.34
1660656690,"disk1",24186589.82,32.09
1660656705,"disk1",23143225.56,31.66
1660656720,"disk1",26451319.21,33.55
1660656735,"disk1",24259834.44,32.27
1660656750,"disk1",14263644.98,31.28
1660656765,"disk1",19468757.13,34.8
1660656780,"disk1",17472725.34,33.18
1660656795,"disk1",32878807.06,37.49
1660656810,"disk1",29720736.08,34.05
1660656825,"disk1",22245194.8,33.19
1660656840,"disk1",19137342.01,33.33
1660656855,"disk1",26317166.77,35.27
1660656870,"disk1",34178033.64,36.04
1660656885,"disk1",15468859.97,34.04
1660656900,"disk1",35687679.33,38.59
1660656915,"disk1",19148337.46,32.87
1660656930,"disk1",22803351.66,33.24
1660656945,"disk1",18043868.97,34.1
1660656960,"disk1",21380476.34,33.68
1660656975,"disk1",22269665.77,32.06
1660656990,"disk1",20355926.7,35.44
1660657005,"disk1",23245765.51,34.02
1660657020,"disk1",26247496.17,32.47
1660657035,"disk1",23563165.34,32.6
1660657050,"disk1",24468413.26,30.96
1660657065,"disk1",12041540.09,29.44
1660657080,"disk1",14575410.01,28.78
1660657095,"disk1",14418906.66,30.23
