"ts","disk_id","throughput","latency"
1659790815,"disk1",9247327.14,35.22
1659790830,"disk1",12420662.82,33.32
1659790845,"disk1",13652842.69,32.92
1659790860,"disk1",3471836.2,30.13
1659790875,"disk1",12938467.93,31.84
1659790890,"disk1",12659630.58,34.79
1659790905,"disk1",10983521.85,35.02
1659790920,"disk1",19146887.22,32.48
1659790935,"disk1",9399536.12,33.65
1659790950,"disk1",8330286.35,33.17
1659790965,"disk1",11165791.37,36.65
1659790980,"disk1",7314474.42,31.78
1659790995,"disk1",8620903.63,33.45
1659791010,"disk1",15359983.65,35.27
1659791025,"disk1",7969732.41,34.38
1659791040,"disk1",8426735.85,37.7
1659791055,"disk1",13274985.28,34.6
1659791070,"disk1",13677233.51,32.19
1659791085,"disk1",23351414.87,33.85
1659791100,"disk1",16327342.35,35.84
1659791115,"disk1",9057234.79,33.82
1659791130,"disk1",15212903.84,34.49
1659791145,"disk1",17593728.67,35.54
1659791160,"disk1",8018427.72,31.15
1659791175,"disk1",7107882.8,31.55
1659791190,"disk1",17242187.38,34.35
1659791205,"disk1",20162542.08,43.12
1659791220,"disk1",7109828.48,34.32
1659791235,"disk1",8758376.12,32.58
1659791250,"disk1",5812323.44,33.06
1659791265,"disk1",22379135.3,33.14
1659791280,"disk1",8950792.04,33.94
1659791295,"disk1",14617365.18,39.16
1659791310,"disk1",12016158.95,31.25
1659791325,"disk1",10619881.68,35.35
1659791340,"disk1",12750819.81,33.42
1659791355,"disk1",12882397.69,30.02
1659791370,"disk1",6898948.46,30.24
1659791385,"disk1",16507431.37,30.84
1659791400,"disk1",6893629.58,30.32
1659791415,"disk1",5311688.56,28.51
1659791430,"disk1",13267028.79,31.5
1659791445,"disk1",21404580.76,31.93
1659791460,"disk1",13176091.14,34.74
1659791475,"disk1",19499558.63,35.12
1659791490,"disk1",12146269.99,35.21
1659791505,"disk1",28370177.25,34.74
1659791520,"disk1",19309251.16,34.97
1659791535,"disk1",19359178.96,34.55
1659791550,"disk1",11654128.89,33.44
1659791565,"disk1",18192593.42,33.93
1659791580,"disk1",6034387.92,33.12
1659791595,"disk1",17706564.46,33.24
1659791610,"disk1",2781709.7,31.84
1659791625,"disk1",12486452.47,33.22
1659791640,"disk1",5313594.89,30.77
1659791655,"disk1",21381925.87,33.16
1659791670,"disk1",8026759.09,32.4
1659791685,"disk1",18692580.04,31.95
1659791700,"disk1",10189048.56,35.38
1659791715,"disk1",13239096.03,37.74
1659791730,"disk1",17989675.21,33.81
1659791745,"disk1",11184112.04,33.37
1659791760,"disk1",15550989.36,35.13
1659791775,"disk1",19890628.86,36.04
1659791790,"disk1",31170021.4,33.01
1659791805,"disk1",7182540.42,29.66
1659791820,"disk1",9381076.93,30.81
1659791835,"disk1",4969611.99,29.57
1659791850,"disk1",9962836.02,31.29
1659791865,"disk1",10581060.26,30.32
1659791880,"disk1",16756985.23,33.41
1659791895,"disk1",17599087.27,31.41
1659791910,"disk1",11058115.26,28.07
1659791925,"disk1",16110727.02,33.58
1659791940,"disk1",7110756.66,42.92
1659791955,"disk1",17993465.77,37.04
1659791970,"disk1",19086786.03,37.35
1659791985,"disk1",21921479.26,34.97
1659792000,"disk1",13357299.08,36.87
1659792015,"disk1",12861854,33.67
1659792030,"disk1",9542716.42,33.86
1659792045,"disk1",28378465.6,34.18
1659792060,"disk1",11776693.15,33.6
1659792075,"disk1",11752629.09,36.86
1659792090,"disk1",13969898.06,34.13
1659792105,"disk1",16904711.89,37.2
1659792120,"disk1",17101325.6,35.14
1659792135,"disk1",20128146.86,35.83
1659792150,"disk1",13291622.49,32.62
1659792165,"disk1",13471765.15,36.2
1659792180,"disk1",4613245.86,35.71
1659792195,"disk1",2371802.03,30.32
1659792210,"disk1",11238757.9,40.12
1659792225,"disk1",12402636.76,38.3
1659792240,"disk1",13604989.2,38.85
1659792255,"disk1",15730346.17,37.38
1659792270,"disk1",13983267.66,39.36
1659792285,"disk1",10705317.59,33.68
1659792300,"disk1",4521750.26,35.02
1659792315,"disk1",11434598.98,35.58
1659792330,"disk1",8777810.6,39.8
1659792345,"disk1",20507454.94,35.26
1659792360,"disk1",15643170.84,34.6
1659792375,"disk1",9111942.56,33.57
1659792390,"disk1",17993978.57,33.24
1659792405,"disk1",11281126.68,33.37
1659792420,"disk1",7786015.56,32.81
1659792435,"disk1",9148823.69,37.36
1659792450,"disk1",18797775.71,36.12
1659792465,"disk1",13242528.66,33.78
1659792480,"disk1",8788695.72,35.18
1659792495,"disk1",9756665.15,32.77
1659792510,"disk1",19362194.88,35.73
1659792525,"disk1",4078471.46,33.36
1659792540,"disk1",9741554.54,37.6
1659792555,"disk1",9436989.77,37.35
1659792570,"disk1",6180621.42,36.19
