"ts","disk_id","throughput","latency"
1659877215,"disk1",21755495.06,27.46
1659877230,"disk1",17247979.4,26.99
1659877245,"disk1",14146739.26,27.47
1659877260,"disk1",21112708.54,28.43
1659877275,"disk1",21699626.46,28.48
1659877290,"disk1",27061460.39,29.39
1659877305,"disk1",16454426.16,28.32
1659877320,"disk1",20168069.07,30.12
1659877335,"disk1",37197119.41,31.91
1659877350,"disk1",23938157.25,28.55
1659877365,"disk1",20034393.25,27.8
1659877380,"disk1",26001682.21,30.07
1659877395,"disk1",18178476.74,27.65
1659877410,"disk1",19682926.21,27.73
1659877425,"disk1",9526183.24,24.31
1659877440,"disk1",24807240,33.74
1659877455,"disk1",30992873.19,30.44
1659877470,"disk1",22687155.88,28.53
1659877485,"disk1",26510394.52,29.24
1659877500,"disk1",26711933.83,28.12
1659877515,"disk1",33499522.4,30.26
1659877530,"disk1",17707689.76,28.05
1659877545,"disk1",12503026.52,28.89
1659877560,"disk1",21001599.45,29.95
1659877575,"disk1",29019304.16,29.68
1659877590,"disk1",27258251.77,30.42
1659877605,"disk1",24681227.23,31.48
1659877620,"disk1",13141774.58,27.92
1659877635,"disk1",23400306.86,30.37
1659877650,"disk1",18192651.21,28.41
1659877665,"disk1",29758405.51,30.16
1659877680,"disk1",13669096.72,27.52
1659877695,"disk1",37637833.85,31.08
1659877710,"disk1",54893830.32,31.7
1659877725,"disk1",29208863.61,31.03
1659877740,"disk1",18555522.06,29.05
1659877755,"disk1",30750627.78,30.06
1659877770,"disk1",22566800.61,30.76
1659877785,"disk1",19610979.34,29.96
1659877800,"disk1",24798255.4,31.57
1659877815,"disk1",21649494.34,30.66
1659877830,"disk1",30585330.46,34.47
1659877845,"disk1",22086076.35,35.44
1659877860,"disk1",26714564.73,35.23
1659877875,"disk1",20602517.71,33.86
1659877890,"disk1",18337122.69,31.07
1659877905,"disk1",31845306.63,33.43
1659877920,"disk1",17043679.83,31.38
1659877935,"disk1",23556177.07,31.65
1659877950,"disk1",21705218.27,32.71
1659877965,"disk1",25506993.56,33.28
1659877980,"disk1",40468774.83,35.12
1659877995,"disk1",26317635.91,33.14
1659878010,"disk1",22131191.73,36.27
1659878025,"disk1",29055459.78,36.35
1659878040,"disk1",42131312.88,35.31
1659878055,"disk1",22717794.52,29.96
1659878070,"disk1",22813036.26,30.3
1659878085,"disk1",25170203.28,31.09
1659878100,"disk1",23461370.32,31.78
1659878115,"disk1",11034192.72,26.77
1659878130,"disk1",8831901.18,26.94
1659878145,"disk1",19184210.27,29.66
1659878160,"disk1",26846885.07,32.01
1659878175,"disk1",11731957.96,31.3
1659878190,"disk1",26742721.68,30.37
1659878205,"disk1",23080145.09,32.28
1659878220,"disk1",24565704.9,31.9
1659878235,"disk1",17067523.17,31.11
1659878250,"disk1",19748550.45,29.24
1659878265,"disk1",16089413.07,31.65
1659878280,"disk1",17797024.95,32.76
1659878295,"disk1",22478382.63,30.08
1659878310,"disk1",24662698.9,30.23
1659878325,"disk1",15378564.8,36.4
1659878340,"disk1",24662962.35,33.67
1659878355,"disk1",24785026.2,32.65
1659878370,"disk1",21586415.42,34.95
1659878385,"disk1",16299686.08,37.42
1659878400,"disk1",20371807.14,33.11
1659878415,"disk1",34462522.26,32.48
1659878430,"disk1",24901889.37,27.24
1659878445,"disk1",11480200.01,32.8
1659878460,"disk1",30319668.86,31.28
1659878475,"disk1",19755398.52,31.38
1659878490,"disk1",23863706.87,32.5
1659878505,"disk1",24459847.95,32.47
1659878520,"disk1",13913180.01,28.92
1659878535,"disk1",32568274.59,34.47
1659878550,"disk1",22297153.5,32.38
1659878565,"disk1",21818330.18,32.7
1659878580,"disk1",13354315.09,31.53
1659878595,"disk1",13103520.88,29.56
1659878610,"disk1",30992963.55,33.49
1659878625,"disk1",23940661.85,35.32
1659878640,"disk1",23692983.88,31.77
1659878655,"disk1",37921392.63,32.53
1659878670,"disk1",21883689.88,29.96
1659878685,"disk1",25359916.99,33.06
1659878700,"disk1",20881832.52,31.19
1659878715,"disk1",32321339.53,33.18
1659878730,"disk1",22292804.89,30.78
1659878745,"disk1",26312762.31,32.57
1659878760,"disk1",20398906.19,33.35
1659878775,"disk1",20335076.23,30.51
1659878790,"disk1",15090969.55,28.68
1659878805,"disk1",22473150.99,29.33
1659878820,"disk1",16546005.32,28.31
1659878835,"disk1",17963154.11,29.29
1659878850,"disk1",16014026.95,28.73
1659878865,"disk1",20276168.64,30.52
1659878880,"disk1",19780644.58,29.93
1659878895,"disk1",16104316.64,29.45
1659878910,"disk1",17562150.35,28.64
1659878925,"disk1",27936987.01,33.39
1659878940,"disk1",21822009.77,29.98
1659878955,"disk1",21467584.56,29.53
1659878970,"disk1",16529918.6,28.45
1659878985,"disk1",24119003.57,32.28
1659879000,"disk1",21020907.17,30.8
1659879015,"disk1",14970619.74,30.45
1659879030,"disk1",30559648.45,31.38
1659879045,"disk1",19578270.59,29.39
1659879060,"disk1",20685189.08,28.27
1659879075,"disk1",20110322.53,28.92
