"ts","disk_id","throughput","latency"
1660136415,"disk1",11269677.21,16.82
1660136430,"disk1",13009501.07,16.16
1660136445,"disk1",18158021.22,28.07
1660136460,"disk1",27209973.2,33.31
1660136475,"disk1",28763255.64,33.76
1660136490,"disk1",25656457.99,29.43
1660136505,"disk1",13998941.82,28.71
1660136520,"disk1",17432016.86,30.47
1660136535,"disk1",23636784.21,33.24
1660136550,"disk1",19948625.31,29.22
1660136565,"disk1",24559697.48,26.9
1660136580,"disk1",13301180.76,29.09
1660136595,"disk1",15041172.9,28.8
1660136610,"disk1",15375231.21,33.92
1660136625,"disk1",23916718.86,33.72
1660136640,"disk1",28512790.68,29.86
1660136655,"disk1",11308045.29,25.59
1660136670,"disk1",12926768.44,26.74
1660136685,"disk1",16445620.59,30.66
1660136700,"disk1",36190204.62,28.64
1660136715,"disk1",25141239.45,27.29
1660136730,"disk1",22325394.9,24.12
1660136745,"disk1",12657351.62,26.52
1660136775,"disk1",13700029.34,23.38
1660136790,"disk1",10884652.55,29.7
1660136805,"disk1",16221753.38,29.07
1660136820,"disk1",15459321.7,25.47
1660136835,"disk1",12404800.96,27.85
1660136850,"disk1",27015158.33,26.34
1660136865,"disk1",18744928.58,28.14
1660136880,"disk1",17302211.95,27.8
1660136895,"disk1",16272136.64,27.46
1660136910,"disk1",24775151.28,28.23
1660136925,"disk1",21001994.36,31.57
1660136940,"disk1",14594103.15,27.08
1660136955,"disk1",13293679.72,28.43
1660136970,"disk1",26274895.62,29.16
1660136985,"disk1",21878236.77,25.44
1660137000,"disk1",15569957.73,28.94
1660137015,"disk1",18725139.32,26.92
1660137030,"disk1",22319217.96,28.52
1660137045,"disk1",18202839.58,35.42
1660137060,"disk1",28357305.89,29.93
1660137075,"disk1",19345724.55,24.53
1660137090,"disk1",18790845.42,25.1
1660137105,"disk1",17383502.13,30.16
1660137120,"disk1",32886181.94,29.3
1660137135,"disk1",33939965.95,28.01
1660137150,"disk1",31710083.54,24.37
1660137165,"disk1",14305554.97,26.18
1660137180,"disk1",15155572.71,25.04
1660137195,"disk1",10334204.56,26.5
1660137210,"disk1",21158555.24,27.61
1660137225,"disk1",26597912.96,26.57
1660137240,"disk1",19220231.27,27.38
1660137255,"disk1",16407389.46,28.67
1660137270,"disk1",28885060.8,29.51
1660137285,"disk1",30864350.14,25.44
1660137300,"disk1",14497383.23,23.17
1660137315,"disk1",12293090.17,25.48
1660137330,"disk1",20667904.58,32.61
1660137345,"disk1",22630082.33,28.93
1660137360,"disk1",28707823.49,25.92
1660137375,"disk1",29774052.93,28.6
1660137390,"disk1",19171395.72,28.49
1660137405,"disk1",22019639.86,29.77
