"ts","disk_id","throughput","latency"
1659704415,"disk1",24123983.41,27.43
1659704430,"disk1",17117058.43,24.72
1659704445,"disk1",13959246.09,29.89
1659704460,"disk1",18212457.75,30.58
1659704475,"disk1",35929385.82,30.82
1659704490,"disk1",25576805.26,30.01
1659704505,"disk1",17233852.34,32.39
1659704520,"disk1",28490900.56,34.53
1659704535,"disk1",29991489.02,32.18
1659704550,"disk1",23547687.38,30.96
1659704565,"disk1",33952582.09,31.48
1659704580,"disk1",12770243.34,29.91
1659704595,"disk1",15856345.01,26.09
1659704610,"disk1",23527920.95,33.49
1659704625,"disk1",24690321.38,31.29
1659704640,"disk1",23863351.91,30.38
1659704655,"disk1",35619746.99,32.67
1659704670,"disk1",22994710.75,32.37
1659704685,"disk1",24809938.33,31.7
1659704700,"disk1",33597103.38,33.74
1659704715,"disk1",22891313.01,30.13
1659704730,"disk1",18498262.52,28.08
1659704745,"disk1",13596322.62,25.73
1659704760,"disk1",20222736.54,30.33
1659704775,"disk1",21386190.9,26.57
1659704790,"disk1",17051422.97,27.25
1659704805,"disk1",16891443.93,28.93
1659704820,"disk1",18161576.13,30.3
1659704835,"disk1",26781077.95,31.26
1659704850,"disk1",21255911.11,31.43
1659704865,"disk1",22742275.45,30.4
1659704880,"disk1",30327080.89,29.65
1659704895,"disk1",23836492.06,28.23
1659704910,"disk1",21848837.59,31.76
1659704925,"disk1",39931041.24,31.74
1659704940,"disk1",21457947.38,30.73
1659704955,"disk1",35670332.51,34.55
1659704970,"disk1",50335514.05,33.02
1659704985,"disk1",21714700.11,28.6
1659705000,"disk1",26217933.72,33.54
1659705015,"disk1",32519483.49,32.55
1659705030,"disk1",32500732.11,32.99
1659705045,"disk1",26877656.64,41.25
1659705060,"disk1",18982029.25,29.38
1659705075,"disk1",26528590.72,29.66
1659705090,"disk1",33266688.9,30.83
1659705105,"disk1",36110347.88,35.45
1659705120,"disk1",32433767.43,33.67
1659705135,"disk1",27345883.23,33.74
1659705150,"disk1",24345631.64,32.02
1659705165,"disk1",20448714.91,33.51
1659705180,"disk1",25380036.49,30.26
1659705195,"disk1",24143918.49,33.29
1659705210,"disk1",19643245.06,29.3
1659705225,"disk1",33010506.46,29.52
1659705240,"disk1",17256354.8,31.96
1659705255,"disk1",26849556.09,30.44
1659705270,"disk1",22687873.52,31.82
1659705285,"disk1",22241252.75,30.95
1659705300,"disk1",30050310.61,29.25
1659705315,"disk1",24643232.96,32.53
1659705330,"disk1",22009480.92,30.38
1659705345,"disk1",21092555.53,33.49
1659705360,"disk1",21565397.06,30.36
1659705375,"disk1",33110127.6,34.98
1659705390,"disk1",20288868.14,34.51
1659705405,"disk1",24161994.27,33.32
1659705420,"disk1",24878823.15,33.47
1659705435,"disk1",19296923.96,34.94
1659705450,"disk1",25904485.21,30.81
1659705465,"disk1",13884206.63,34.89
1659705480,"disk1",21452814.94,32.25
1659705495,"disk1",28543263.14,34.96
1659705510,"disk1",23452491.7,33.95
1659705525,"disk1",23634912.32,35.73
1659705540,"disk1",20964271.16,32.91
1659705555,"disk1",14633094.26,32.14
1659705570,"disk1",33066447.36,29.2
1659705585,"disk1",15953911.82,33.15
1659705600,"disk1",26095438.4,30.98
1659705615,"disk1",21119225.35,32.43
1659705630,"disk1",22460930.99,30.44
1659705645,"disk1",25658002.2,32.14
1659705660,"disk1",25673179.9,30.47
1659705675,"disk1",19667573.78,33.85
1659705690,"disk1",11690891.93,28.92
1659705705,"disk1",25960395.18,26.88
1659705720,"disk1",16484532.39,31.5
1659705735,"disk1",29379770.29,32.29
1659705750,"disk1",31357609.35,31.41
1659705765,"disk1",28212478.58,39.15
1659705780,"disk1",26794475.92,35.91
1659705795,"disk1",27827412.36,36.77
1659705810,"disk1",20882221.1,33.05
1659705825,"disk1",7100246.74,29.22
1659705840,"disk1",9836515.38,25.08
1659705855,"disk1",22229991.53,34.31
1659705870,"disk1",21981545.61,37.19
1659705885,"disk1",38252816.52,37.68
1659705900,"disk1",23720267.58,38.95
1659705915,"disk1",17008631.84,41.01
1659705930,"disk1",25177188.51,33.48
1659705945,"disk1",18975363.36,31.83
1659705960,"disk1",20300989.08,38.19
1659705975,"disk1",15187855.55,42.46
1659705990,"disk1",23047388.27,38.54
1659706005,"disk1",15053005.85,34.13
1659706020,"disk1",20229008.05,39.73
1659706035,"disk1",27797699.15,33.34
1659706050,"disk1",16146433.38,36.81
1659706065,"disk1",18855321.28,38.52
1659706080,"disk1",12408303.84,34.99
1659706095,"disk1",13228041.33,35.59
1659706110,"disk1",15633640.69,32.61
1659706125,"disk1",13533766.95,29.46
1659706140,"disk1",20107181.6,35.63
1659706155,"disk1",26089102.69,32.82
1659706170,"disk1",21339520.79,36.57
1659706185,"disk1",21399985.39,36.97
1659706200,"disk1",23872320.19,38.29
1659706215,"disk1",11156717.39,34.8
1659706230,"disk1",15557364.77,34.97
1659706245,"disk1",10219984.77,30.96
1659706260,"disk1",25152551.99,26.84
1659706275,"disk1",15872490.83,30.18
1659706290,"disk1",20091891.09,32.91
1659706305,"disk1",19517671.61,32.51
1659706320,"disk1",18699721.04,35.28
1659706335,"disk1",30545786.76,36.65
1659706350,"disk1",19050528.93,35.28
1659706365,"disk1",26752449.46,37.48
1659706380,"disk1",29217868.71,36.27
1659706395,"disk1",24552122.99,34.72
1659706410,"disk1",22847004.56,36.36
1659706425,"disk1",27989826.89,34.75
1659706440,"disk1",22273179.39,40.62
1659706455,"disk1",26175230.23,36.24
1659706470,"disk1",12698450.21,31.96
1659706485,"disk1",28278168.86,32.61
1659706500,"disk1",15786168.61,34.87
1659706515,"disk1",20983597.78,33.29
1659706530,"disk1",16686438.26,31.01
1659706545,"disk1",20174090.26,29.28
1659706560,"disk1",16288018.79,30.34
1659706575,"disk1",28609834.66,27.93
1659706590,"disk1",21313520.07,29.47
1659706605,"disk1",29392891.38,29.3
1659706620,"disk1",27341147.65,32.37
1659706635,"disk1",30290327.72,36.38
1659706650,"disk1",33067712.97,31.7
1659706665,"disk1",27472452.47,29.79
1659706680,"disk1",19316242.25,30.97
1659706695,"disk1",15162260.19,30.66
1659706710,"disk1",18942980.1,32.9
1659706725,"disk1",22343359.82,27.42
1659706740,"disk1",17206383.01,29.24
1659706755,"disk1",25593569.06,33.43
1659706770,"disk1",17287408.65,29.85
1659706785,"disk1",25771593.49,30.53
1659706800,"disk1",20297707.78,30.83
1659706815,"disk1",21902361.69,33.82
1659706830,"disk1",15382987.05,31.29
1659706845,"disk1",14239004.45,31.99
1659706860,"disk1",14133553.31,28.35
1659706875,"disk1",10901037.61,32.58
1659706890,"disk1",15662902.26,35.17
1659706905,"disk1",23024572.09,30.22
1659706920,"disk1",29482644.1,35.77
1659706935,"disk1",12224201.95,35.44
1659706950,"disk1",22577946.01,29.86
1659706965,"disk1",10956333.07,28.67
1659706980,"disk1",15698611.29,30.84
1659706995,"disk1",32289035.91,24.39
1659707010,"disk1",18152267.09,35.4
1659707025,"disk1",12588952.99,35.31
1659707040,"disk1",22677221.21,30.32
1659707055,"disk1",23633590.44,28.01
1659707070,"disk1",18106135.15,28.48
1659707085,"disk1",22427066.14,27.26
1659707100,"disk1",14025979.49,28.37
1659707115,"disk1",20132237.68,28.33
1659707130,"disk1",19433790.46,27.73
1659707145,"disk1",13105632.38,29.62
1659707160,"disk1",25036858.94,26.61
1659707175,"disk1",19593036.84,25.8
1659707190,"disk1",19330221.2,29.21
1659707205,"disk1",25131985.14,26.61
1659707220,"disk1",14463903.62,25.75
1659707235,"disk1",22067745.05,27.86
1659707250,"disk1",27606284.29,26.43
1659707265,"disk1",15898364.15,26.12
1659707280,"disk1",15823750.25,29.29
1659707295,"disk1",24342378.71,27.4
1659707310,"disk1",34259117.96,26.77
1659707325,"disk1",28483951.71,30.04
1659707340,"disk1",19911585.84,30.65
1659707355,"disk1",17319390.64,29.81
1659707370,"disk1",25248763.19,28.35
1659707385,"disk1",38415204.01,26.8
1659707400,"disk1",16650585.93,29.09
1659707415,"disk1",33301165.27,31.25
1659707430,"disk1",38957537.35,27.33
1659707445,"disk1",16006292.88,30.07
1659707460,"disk1",19489357.07,31.81
1659707475,"disk1",21350460.46,27.55
1659707490,"disk1",14990930.42,29.11
1659707505,"disk1",16842273.64,27.16
1659707520,"disk1",15736352.99,27.51
1659707535,"disk1",20284231.71,29.46
1659707550,"disk1",21761335.36,27.65
1659707565,"disk1",20743649.62,35.5
1659707580,"disk1",20438434.91,36.96
1659707595,"disk1",26877142.55,30.68
1659707610,"disk1",25588269.68,33.34
1659707625,"disk1",22668305.96,31.99
1659707640,"disk1",19882605.97,35.42
1659707655,"disk1",25119622.05,36.21
1659707670,"disk1",23170457.46,31.89
1659707685,"disk1",21597431.43,32.17
1659707700,"disk1",26161927.13,34.04
1659707715,"disk1",24199960.79,36.32
1659707730,"disk1",23554205.16,31.11
1659707745,"disk1",18380960.66,30.38
1659707760,"disk1",22265591.88,32.95
1659707775,"disk1",27728855,29.75
1659707790,"disk1",31162645.86,32.57
1659707805,"disk1",15986078.48,30.93
1659707820,"disk1",11395435.88,31.38
1659707835,"disk1",32158432.1,28.29
1659707850,"disk1",20591242.97,26.05
1659707865,"disk1",20503629.66,32.02
1659707880,"disk1",18631628.67,31.75
1659707895,"disk1",22069545.37,29.29
1659707910,"disk1",23265171.76,28.94
1659707925,"disk1",23450780.17,32.21
1659707940,"disk1",26908989.74,30.29
1659707955,"disk1",13506918.74,32
1659707970,"disk1",19193884.44,31.25
1659707985,"disk1",18597951.48,26.82
1659708000,"disk1",30010744.86,29.3
1659708015,"disk1",28221720.54,28.71
1659708030,"disk1",23484900.16,31.27
1659708045,"disk1",30664194.26,31.61
1659708060,"disk1",25307876.85,29.65
1659708075,"disk1",27330562.2,33.22
1659708090,"disk1",28526048.22,32.33
1659708105,"disk1",22548014.99,31.26
1659708120,"disk1",25162162.99,28.18
1659708135,"disk1",16254833.83,25.98
1659708150,"disk1",13369099.49,28.18
1659708165,"disk1",23204214.55,22.41
1659708180,"disk1",32019442.1,24.33
1659708195,"disk1",36356084.27,23.17
1659708210,"disk1",48560239.05,22.75
1659708225,"disk1",34818377.69,27.68
1659708240,"disk1",24507575.64,31
1659708255,"disk1",25413285.4,31.57
1659708270,"disk1",23039139.01,27.43
1659708285,"disk1",31128563.34,26.03
1659708300,"disk1",34976549.11,29.27
1659708315,"disk1",27126393.84,29.4
1659708330,"disk1",29297422.09,29.83
1659708345,"disk1",13694137.3,26.7
1659708360,"disk1",22232994.46,29.73
1659708375,"disk1",19919426.56,23.21
1659708390,"disk1",21650154.54,26.77
1659708405,"disk1",34921662.68,26.15
1659708420,"disk1",24541744.56,28.77
1659708435,"disk1",14953748.49,30.36
1659708450,"disk1",30559282.23,27.08
1659708465,"disk1",31054778.9,25.22
1659708480,"disk1",30068471.44,28.15
1659708495,"disk1",27075112.1,29.15
1659708510,"disk1",26171546.78,28.67
1659708525,"disk1",16448421.17,29.33
1659708540,"disk1",20213031.92,29.94
1659708555,"disk1",21204607.85,30.03
1659708570,"disk1",20955821.99,27.19
1659708585,"disk1",25084771.72,29.28
1659708600,"disk1",33779032.52,29.38
1659708615,"disk1",27313559.76,29.53
1659708630,"disk1",30811740.4,31.32
1659708645,"disk1",34768943.23,30.55
1659708660,"disk1",32976975.8,31.26
1659708675,"disk1",43451049.56,33.67
1659708690,"disk1",19209060.34,32.37
1659708705,"disk1",28321237.41,35.67
1659708720,"disk1",30223330.31,29.15
1659708735,"disk1",24494871.47,32.82
1659708750,"disk1",20008143.84,29.15
1659708765,"disk1",24473622.01,26.67
1659708780,"disk1",24057615.84,25.35
1659708795,"disk1",26517602.63,27.71
1659708810,"disk1",23589424.64,29.31
1659708825,"disk1",15045767.07,27.7
1659708840,"disk1",18449731.27,30.92
1659708855,"disk1",30304155.13,30.11
1659708870,"disk1",30302721.56,33.76
1659708885,"disk1",33487937.57,31.43
1659708900,"disk1",21358357.27,30.73
1659708915,"disk1",35284223.63,32.95
1659708930,"disk1",31619917.42,38.09
1659708945,"disk1",32237017.01,34.6
1659708960,"disk1",23088781.49,36.95
1659708975,"disk1",39309869.51,39.4
1659708990,"disk1",29561910.39,34.32
1659709005,"disk1",20983433.41,42.43
1659709020,"disk1",30641221.27,35.44
1659709035,"disk1",25850166.74,32.27
1659709050,"disk1",21375306.76,34.03
1659709065,"disk1",20452498.64,36.39
1659709080,"disk1",15498950.51,38.87
1659709095,"disk1",36751671.44,31.43
1659709110,"disk1",27620174.03,30.73
1659709125,"disk1",32847998.38,33.25
1659709140,"disk1",38903039.24,33.3
1659709155,"disk1",23494786.07,34.63
1659709170,"disk1",23359753.71,34.1
1659709185,"disk1",27445132.7,32.8
1659709200,"disk1",25199352.09,31.76
1659709215,"disk1",27852269.07,41.12
1659709230,"disk1",27560651.04,31.6
1659709245,"disk1",22880157.05,29.72
1659709260,"disk1",18592989.72,30.51
1659709275,"disk1",40827976.04,31.26
1659709290,"disk1",31967200.97,31.54
1659709305,"disk1",36269764.12,33.04
1659709320,"disk1",23844653.82,32.48
1659709335,"disk1",21271574.99,33.51
1659709350,"disk1",23541974.71,28.76
1659709365,"disk1",22407887.05,27
1659709380,"disk1",17870837.86,29.1
1659709395,"disk1",26199143.4,27.26
1659709410,"disk1",30927840.42,28.89
1659709425,"disk1",29297554.54,29.44
1659709440,"disk1",23300868.93,29.36
1659709455,"disk1",28446085.82,31.07
1659709470,"disk1",22301436.04,30.38
1659709485,"disk1",21419501.27,32.19
1659709500,"disk1",30937911.47,29.45
1659709515,"disk1",18690697.1,32.73
1659709530,"disk1",30112302.9,29.1
1659709545,"disk1",25309312.7,33.35
1659709560,"disk1",29330950.97,37.63
1659709575,"disk1",29658885.96,35.43
1659709590,"disk1",27209277.69,34.28
1659709605,"disk1",28686873.72,31.02
1659709620,"disk1",20847511.8,30.46
1659709635,"disk1",24652427.74,30.31
1659709650,"disk1",24799842.24,29.01
1659709665,"disk1",25245209.95,30.05
1659709680,"disk1",20046798.48,30.72
1659709695,"disk1",29495870.52,33.98
1659709710,"disk1",21765571.93,31.82
1659709725,"disk1",14765826.78,29.41
1659709740,"disk1",23422747.52,29.59
1659709755,"disk1",21792399.59,28.37
1659709770,"disk1",26166606.56,30.43
1659709785,"disk1",28019619.01,34.2
1659709800,"disk1",31711381.6,30.74
1659709815,"disk1",32898588.1,30.08
1659709830,"disk1",28045000.29,30.04
1659709845,"disk1",25599408.69,31.04
1659709860,"disk1",28771680.93,30.43
1659709875,"disk1",28084868.95,31.08
1659709890,"disk1",16001937.42,40.34
1659709905,"disk1",29169299.4,38.35
1659709920,"disk1",30316393.59,38.31
1659709935,"disk1",33069426.45,39.74
1659709950,"disk1",23156313.6,37.94
1659709965,"disk1",23304310.56,36.95
1659709980,"disk1",37326887.31,39.16
1659709995,"disk1",33757318.77,39.05
1659710010,"disk1",24526733.42,37.85
1659710025,"disk1",21243278.93,38.41
1659710040,"disk1",26072761.89,37.09
1659710055,"disk1",29781026.43,39.2
1659710070,"disk1",24559109.41,39.98
1659710085,"disk1",31902707.47,41.97
1659710100,"disk1",28659434.33,40
1659710115,"disk1",19205509.97,37.01
1659710130,"disk1",25669263.2,37.09
1659710145,"disk1",20992472.64,36.82
1659710160,"disk1",20634510.24,35.14
1659710175,"disk1",36899322,38.53
1659710190,"disk1",18215551.46,45.5
1659710205,"disk1",33834124.93,35.78
1659710220,"disk1",20206984.76,38.77
1659710235,"disk1",13622915.44,41.36
1659710250,"disk1",27230171.23,39.92
1659710265,"disk1",18372948.03,38.45
1659710280,"disk1",24360187.22,35.95
1659710295,"disk1",28350934.22,45.74
1659710310,"disk1",25946402.57,38.89
1659710325,"disk1",21176065.06,39.26
1659710340,"disk1",18418235.69,38.99
1659710355,"disk1",29664123.58,36.2
1659710370,"disk1",24411281.05,39.26
1659710385,"disk1",28008474.5,41.15
1659710400,"disk1",24416515.11,44.58
1659710415,"disk1",29941512.27,34.84
1659710430,"disk1",34738356.66,38.02
1659710445,"disk1",31042830.61,38.17
1659710460,"disk1",22114523.42,57.01
1659710475,"disk1",24555283.25,45.45
1659710490,"disk1",37983878.11,36.68
1659710505,"disk1",31050194.23,33.2
1659710520,"disk1",24405192.37,34.32
1659710535,"disk1",33594017.31,33.9
1659710550,"disk1",20067647.52,36.86
1659710565,"disk1",21715449.23,35
1659710580,"disk1",26374552.67,36.62
1659710595,"disk1",15860385.8,36.38
1659710610,"disk1",32238823.83,37.12
1659710625,"disk1",26217014.89,40.84
1659710640,"disk1",16917355.82,42.5
1659710655,"disk1",22116026.91,39.73
1659710670,"disk1",20775899.84,34.88
1659710685,"disk1",17255195.9,39.98
1659710700,"disk1",23821224.79,40.26
1659710715,"disk1",29467177.9,40.38
1659710730,"disk1",14462955.82,37.93
1659710745,"disk1",17047324.99,32.75
1659710760,"disk1",19806311.66,37.87
1659710775,"disk1",20680832.51,35.07
1659710790,"disk1",13333772.51,36.83
1659710805,"disk1",22908784.35,36.68
1659710820,"disk1",20240870.46,34.36
1659710835,"disk1",24418474.64,37.88
1659710850,"disk1",17034782.27,35.35
1659710865,"disk1",28808323.15,32.61
1659710880,"disk1",36561071.53,33.39
1659710895,"disk1",34813797.25,31.37
1659710910,"disk1",27929211.81,33.79
1659710925,"disk1",32123769.7,34.42
1659710940,"disk1",19941581.92,33.76
1659710955,"disk1",35582957.19,34.87
1659710970,"disk1",31765548.27,37.26
1659710985,"disk1",41893300.97,36.6
1659711000,"disk1",29484645.4,33.99
1659711015,"disk1",23399787.6,34.07
1659711030,"disk1",26431898.67,34.16
1659711045,"disk1",20282798.1,34.03
1659711060,"disk1",29672232.11,35.28
1659711075,"disk1",26032965.82,37.84
1659711090,"disk1",26449935.3,36.41
1659711105,"disk1",28299575.57,36.24
1659711120,"disk1",24961501.42,34.66
1659711135,"disk1",23428486.03,33.06
1659711150,"disk1",18807458.77,35.26
1659711165,"disk1",31475181.01,37.04
1659711180,"disk1",19627040.84,31.02
1659711195,"disk1",18137763.28,31.05
1659711210,"disk1",23569712.26,35.67
1659711225,"disk1",23251994.76,34.01
1659711240,"disk1",30152705.16,32.73
1659711255,"disk1",26608465.15,35.63
1659711270,"disk1",28474660.6,34.18
1659711285,"disk1",21969939.48,35.84
1659711300,"disk1",22808200.72,34.28
1659711315,"disk1",20258904.76,40.31
1659711345,"disk1",22802227.52,37.83
1659711360,"disk1",22457564.15,36.7
1659711375,"disk1",16524956.99,30.41
1659711390,"disk1",16218373.85,39.23
1659711405,"disk1",30203375.17,31.61
1659711420,"disk1",20313403.88,33.91
1659711435,"disk1",24052989.17,35.56
1659711450,"disk1",32946589.31,33.39
1659711465,"disk1",16463867.31,37.3
1659711480,"disk1",24595027.86,32.31
1659711495,"disk1",25298875.99,35.06
1659711510,"disk1",29397400.21,32.42
1659711525,"disk1",18039482.62,34.17
1659711540,"disk1",24125836.23,30.75
1659711555,"disk1",25081385.07,33.06
1659711570,"disk1",20767586.21,31.48
1659711585,"disk1",25025190.81,33.22
1659711600,"disk1",26017811.74,32.54
1659711615,"disk1",42657735.99,29.96
1659711630,"disk1",21944395.4,28.64
1659711645,"disk1",30171634.84,28.69
1659711660,"disk1",39931514.42,33.81
1659711675,"disk1",19354908.18,28.8
1659711690,"disk1",21797801.68,31.68
1659711705,"disk1",29414661.14,32
1659711720,"disk1",19545254.82,30.74
1659711735,"disk1",34460553.05,33.92
1659711750,"disk1",26029384.5,29.64
1659711765,"disk1",22142420.82,31.96
1659711780,"disk1",26500303.58,31.86
1659711795,"disk1",33519790.31,38.3
1659711810,"disk1",23621796.19,34.67
1659711825,"disk1",25700819.98,35.2
1659711840,"disk1",39108109.01,31.1
1659711855,"disk1",29119858.85,32.37
1659711870,"disk1",41317337.02,34.84
1659711885,"disk1",32862660.64,37.4
1659711900,"disk1",38224742.22,34.58
1659711915,"disk1",21489106.23,33.39
1659711930,"disk1",37435157.78,38.19
1659711945,"disk1",32338468.95,35.44
1659711960,"disk1",29238946.7,34.25
1659711975,"disk1",26457343.04,33.31
1659711990,"disk1",39450680.5,30.17
1659712005,"disk1",26862653.03,33.85
1659712020,"disk1",17653581.63,31.92
1659712035,"disk1",27009951.57,32.62
1659712050,"disk1",16568868.39,34.96
1659712065,"disk1",20506586.56,32.53
1659712080,"disk1",24001552.59,28.35
1659712095,"disk1",22868003.04,33.63
1659712110,"disk1",29902909.24,32.29
1659712125,"disk1",30671015.93,33.87
1659712140,"disk1",30018093.12,33.39
1659712155,"disk1",29149451.03,30.78
1659712170,"disk1",28615182.58,37.03
1659712185,"disk1",34492562.82,32.86
1659712200,"disk1",34052140.87,37.49
1659712215,"disk1",37977297.15,35.96
1659712230,"disk1",28256492.25,34.04
1659712245,"disk1",27045877.74,32.39
1659712260,"disk1",54273598.99,31.24
1659712275,"disk1",21589512.5,35.5
1659712290,"disk1",25729669.4,33.48
1659712305,"disk1",38058142.8,34.09
1659712320,"disk1",35075241.46,37.44
1659712335,"disk1",29856664.84,32.93
1659712350,"disk1",24631095.36,33.14
1659712365,"disk1",24088323.57,30.92
1659712380,"disk1",34201394.54,37.64
1659712395,"disk1",21157348.35,37.54
1659712410,"disk1",27332218.97,34.57
1659712425,"disk1",32348838.72,31.94
1659712440,"disk1",35846270.86,35.83
1659712455,"disk1",18672770.35,35.33
1659712470,"disk1",27391875.89,36.92
1659712485,"disk1",33144895.61,29.83
1659712500,"disk1",31699604.94,35.17
1659712515,"disk1",38823061.62,31.25
1659712530,"disk1",42019320.99,31.37
1659712545,"disk1",28029921.03,34.54
1659712560,"disk1",25755140.36,36.38
1659712575,"disk1",27828205.21,40.47
1659712590,"disk1",34773265.46,36.59
1659712605,"disk1",22057337.41,32.74
1659712620,"disk1",26185250.82,38.13
1659712635,"disk1",21506170.55,33.19
1659712650,"disk1",31176268.15,35.15
1659712665,"disk1",22239899.72,32.7
1659712680,"disk1",19743070.76,38.06
1659712695,"disk1",42756711.25,35.53
1659712710,"disk1",24000452.97,35.75
1659712725,"disk1",31598463.42,27.67
1659712740,"disk1",28648394.4,32.98
1659712755,"disk1",36632417.68,30.27
1659712770,"disk1",42369063.28,36.15
1659712785,"disk1",41245090.15,32.93
1659712800,"disk1",23618215.28,35.15
1659712815,"disk1",36238875.95,37.19
1659712830,"disk1",36454732.09,35.9
1659712845,"disk1",28952408.99,41.96
1659712860,"disk1",32355815.19,38.73
1659712875,"disk1",27421318.58,35.59
1659712890,"disk1",21543272.76,37.51
1659712905,"disk1",47210794.14,36.91
1659712920,"disk1",29622368.17,38.56
1659712935,"disk1",32118387.19,36.47
1659712950,"disk1",30642142.74,39.03
1659712965,"disk1",27686696.36,33.25
1659712980,"disk1",43751888.62,34.48
1659712995,"disk1",18328724.12,43.76
1659713010,"disk1",22490557.31,33.87
1659713025,"disk1",22039345.41,33.92
1659713040,"disk1",22062272.02,34.83
1659713055,"disk1",18976587.54,36.2
1659713070,"disk1",25943954.57,30.95
1659713085,"disk1",17126523.36,32.37
1659713100,"disk1",33522477.23,31.91
1659713115,"disk1",22490654.76,32.11
1659713130,"disk1",19054490.05,36.28
1659713145,"disk1",36932827.2,33.03
1659713160,"disk1",26903402.75,33.79
1659713175,"disk1",27218263.36,36.65
1659713190,"disk1",33301537.96,33.47
1659713205,"disk1",25751148.95,36.91
1659713220,"disk1",28024563.7,36.12
1659713235,"disk1",25188876.4,35.92
1659713250,"disk1",27379747.63,33.22
1659713265,"disk1",35662370.44,32.06
1659713280,"disk1",21947152.68,32.98
1659713295,"disk1",30169722.48,36.99
1659713310,"disk1",34192812.24,34.97
1659713325,"disk1",28381771.99,35.52
1659713340,"disk1",32737168.09,33.43
1659713355,"disk1",31124689.3,36.1
1659713370,"disk1",31180289.8,39.32
1659713385,"disk1",33836756.76,43.09
1659713400,"disk1",18170593.52,39.51
1659713415,"disk1",33274323.38,31.44
1659713430,"disk1",48593653.21,41.4
1659713445,"disk1",29416467.42,35.05
1659713460,"disk1",22749710.89,37.17
1659713475,"disk1",29493370.97,32.72
1659713490,"disk1",23464158.61,31.66
1659713520,"disk1",25875071.41,31.59
1659713535,"disk1",29079324.82,33.62
1659713550,"disk1",15907691.19,34.85
1659713565,"disk1",32988169.52,26.89
1659713580,"disk1",26449271.98,30.93
1659713595,"disk1",37266852.46,33.9
1659713610,"disk1",21146729.96,36.64
1659713625,"disk1",26559725.79,31.1
1659713640,"disk1",19998322.66,33.39
1659713655,"disk1",20956869.76,34.46
1659713670,"disk1",26420305.56,35.46
1659713685,"disk1",34906840.3,33.53
1659713700,"disk1",20018155.74,33.2
1659713715,"disk1",28811037.45,34.44
1659713730,"disk1",38689834.17,33.74
1659713745,"disk1",29708009.35,34.42
1659713760,"disk1",38261650.71,39.25
1659713775,"disk1",26542087.74,38.43
1659713790,"disk1",32104546.19,39.81
1659713805,"disk1",32598917.68,40.1
1659713820,"disk1",26455884.21,39.55
1659713835,"disk1",35567557.38,41.19
1659713850,"disk1",20046978.46,42.2
1659713865,"disk1",26200692.89,36.3
1659713880,"disk1",23134292.31,37.6
1659713895,"disk1",22300246.78,38.45
1659713910,"disk1",24746310.71,34.4
1659713925,"disk1",24833074.41,30.18
1659713940,"disk1",24858782.61,28.89
1659713955,"disk1",27115222.98,31.99
1659713970,"disk1",16829860.91,31.34
1659713985,"disk1",25621710.89,30.5
1659714000,"disk1",29410956.62,30.49
1659714015,"disk1",20987784.68,36.88
1659714030,"disk1",21488620.91,36.46
1659714045,"disk1",24366246.17,34.82
1659714060,"disk1",25102443.43,34.04
1659714075,"disk1",13943324.71,35.13
1659714090,"disk1",28095787.39,37.38
1659714105,"disk1",34831716.93,35.26
1659714120,"disk1",22741382.76,37.87
1659714135,"disk1",27743531.82,34.81
1659714150,"disk1",19383058.42,37.55
1659714165,"disk1",32029813.03,44.08
1659714180,"disk1",26624698.53,47.06
1659714195,"disk1",32450908.78,36.84
1659714210,"disk1",26998284.28,39.77
1659714225,"disk1",27313750.72,41.66
1659714240,"disk1",26766622.78,34.75
1659714255,"disk1",24254879.23,35.23
1659714270,"disk1",27186373.01,30.41
1659714285,"disk1",22549459.42,31.03
1659714300,"disk1",39458314.42,35.49
1659714315,"disk1",20443618.29,39.44
1659714330,"disk1",14205131.31,39.76
1659714345,"disk1",20414155.82,37.62
1659714360,"disk1",40249896.11,40.4
1659714375,"disk1",21329831.3,39.36
1659714390,"disk1",26342380.25,36.05
1659714405,"disk1",39656349.94,38.6
1659714420,"disk1",25675862.55,40.48
1659714435,"disk1",41815850.89,35.17
1659714450,"disk1",34071550.57,39.52
1659714465,"disk1",31965255.08,41.21
1659714480,"disk1",28275408.84,35.31
1659714495,"disk1",22172295.86,36.96
1659714510,"disk1",25937627.25,37.48
1659714525,"disk1",25526402.54,35.41
1659714540,"disk1",20794263.5,38.84
1659714555,"disk1",24915962.01,45.02
