"ts","disk_id","throughput","latency"
1660654815,"disk1",18841460.38,26.75
1660654830,"disk1",26609323.05,31.11
1660654845,"disk1",22559404.07,28.85
1660654860,"disk1",18171081.06,30.85
1660654875,"disk1",17275761.03,32.6
1660654890,"disk1",20635213.38,31.16
1660654905,"disk1",19156636.88,31.49
1660654920,"disk1",20299486.4,31.33
1660654935,"disk1",35522537.09,36.36
1660654950,"disk1",29530988.76,32.26
1660654965,"disk1",26555712.97,32.36
1660654980,"disk1",9164006.28,27.58
1660654995,"disk1",33688472.9,34.18
1660655010,"disk1",20322249.7,32.09
1660655025,"disk1",17653684.42,30.73
1660655040,"disk1",24503828.1,32.15
1660655055,"disk1",37380765.74,32.59
1660655070,"disk1",24980363.8,32.25
1660655085,"disk1",20288449.26,30.17
1660655100,"disk1",12246116.98,28.26
1660655115,"disk1",14463368.47,29.91
1660655130,"disk1",13049119.6,30.53
1660655145,"disk1",31884588.61,29.53
1660655160,"disk1",32300715.71,29.66
1660655175,"disk1",26255891.62,30.01
1660655190,"disk1",19449544.94,33.47
1660655205,"disk1",14674231.54,32.77
1660655220,"disk1",28916738.06,19.25
1660655235,"disk1",20375298.19,29.42
1660655250,"disk1",16220045.7,22.8
1660655265,"disk1",14202630.44,22.92
1660655295,"disk1",24580511.78,29.82
1660655310,"disk1",17453840.44,25.27
1660655325,"disk1",15680301.62,22.5
1660655340,"disk1",27222990.29,30.6
1660655355,"disk1",16357028.54,20.58
1660655370,"disk1",8506824.44,26.2
1660655385,"disk1",32080083.58,29.49
1660655400,"disk1",25551162.4,28.99
1660655415,"disk1",26254187.5,28.4
1660655430,"disk1",27410988.73,30.63
1660655445,"disk1",33309596.44,32.7
1660655460,"disk1",10418493.19,29.85
1660655475,"disk1",17144215.96,30.05
1660655490,"disk1",31541565.87,27.72
1660655505,"disk1",30532266.03,26.05
1660655520,"disk1",24046366.46,30.58
1660655535,"disk1",18551581.27,30.34
1660655550,"disk1",24572031.91,29.73
1660655565,"disk1",16417173.17,29.6
1660655580,"disk1",28147117.8,30.37
1660655595,"disk1",24394839.62,27.79
1660655610,"disk1",18686290.01,31.9
1660655625,"disk1",29929774.24,32.73
1660655640,"disk1",22813796.44,32.54
1660655655,"disk1",27840311.3,37.04
1660655670,"disk1",28259314.58,33.51
1660655685,"disk1",24942189.07,31.61
1660655700,"disk1",12884224.47,30.06
1660655715,"disk1",18502933.09,32.36
1660655730,"disk1",17372463.07,31.82
1660655745,"disk1",31551102.09,28.83
1660655760,"disk1",29903672.52,33.67
1660655775,"disk1",22685908.38,31.72
1660655790,"disk1",21195362.31,29.51
1660655805,"disk1",19357120.8,29.81
1660655820,"disk1",11573147.99,28.07
1660655835,"disk1",19545087.56,30.34
1660655850,"disk1",26590446.88,31.98
1660655865,"disk1",30271205.93,33.51
1660655880,"disk1",21573025.19,32.8
1660655895,"disk1",40664321.78,34.1
1660655910,"disk1",21729235.33,28.54
1660655925,"disk1",38283276.67,27.35
1660655940,"disk1",26662214.73,22.85
1660655955,"disk1",22215286.94,24.25
1660655970,"disk1",24783626.38,28.43
1660655985,"disk1",24898557.72,22.38
1660656000,"disk1",17633364.33,23.53
1660656015,"disk1",20897563.84,28.68
1660656030,"disk1",14767446.73,19.49
1660656045,"disk1",26699909.93,23.14
1660656060,"disk1",24323348.05,27.71
1660656075,"disk1",26913107.23,29.51
1660656090,"disk1",28397863.81,22.62
1660656105,"disk1",13154651.28,29.42
1660656120,"disk1",19822035.11,31.54
1660656135,"disk1",30231988.54,22.26
1660656150,"disk1",22754776,23.27
1660656165,"disk1",27414769.56,30.28
1660656180,"disk1",28786469.52,29.47
1660656195,"disk1",23257203.68,33.46
1660656210,"disk1",20908278.01,31.48
1660656225,"disk1",22764126.46,32.31
1660656240,"disk1",19689635.45,33.83
1660656255,"disk1",21328699.17,32.09
1660656270,"disk1",21288406.52,33.47
1660656285,"disk1",24075932.25,29.88
1660656300,"disk1",17338067.53,33.35
1660656315,"disk1",29201095.03,33.42
1660656330,"disk1",19501851.05,32.99
1660656345,"disk1",16278141.42,33.12
1660656360,"disk1",23128070.18,32.75
1660656375,"disk1",18804881.36,31.19
1660656390,"disk1",15206861.06,33.64
1660656405,"disk1",31769296.45,34.14
1660656420,"disk1",18516315.52,31.42
1660656435,"disk1",21955186.7,30.91
1660656450,"disk1",16492167.39,32.56
1660656465,"disk1",27494012.2,31.9
1660656480,"disk1",16172544.22,28.64
1660656495,"disk1",14721184.92,31.51
1660656510,"disk1",24897681.8,26.4
1660656525,"disk1",15901425.43,29.6
1660656540,"disk1",38319767.88,27.23
1660656555,"disk1",25865541.25,21.19
1660656570,"disk1",34489579.52,23.78
1660656585,"disk1",26536807.73,22.17
1660656600,"disk1",22046648.45,25.24
1660656615,"disk1",18933058.48,17.23
1660656630,"disk1",15054819.42,24.84
1660656645,"disk1",39059912.48,19.48
1660656660,"disk1",23497405.49,18.78
1660656675,"disk1",37810949.26,25.4
1660656690,"disk1",40221353.57,26.09
1660656705,"disk1",43293029.17,25.6
1660656720,"disk1",22883404.17,22.41
1660656735,"disk1",33045908.09,30.82
1660656750,"disk1",27499988.27,29.03
1660656765,"disk1",NA,37.87
1660656780,"disk1",12522827.7,27.52
1660656795,"disk1",16987995.44,30.07
1660656810,"disk1",30820240.17,20.73
1660656825,"disk1",30035308.3,20.09
1660656840,"disk1",28275685.58,35.33
1660656855,"disk1",26764241.79,33.44
1660656870,"disk1",23679874.03,30.56
1660656885,"disk1",24387240.56,33.62
1660656900,"disk1",19088404.27,34.45
1660656915,"disk1",19752041.73,33.01
1660656930,"disk1",24915290.11,34.91
1660656945,"disk1",31468095.19,35.18
1660656960,"disk1",21721001.95,29.35
1660656975,"disk1",30998418.77,29.82
1660656990,"disk1",32511894.74,28.05
1660657005,"disk1",30837480.38,30.23
1660657020,"disk1",19303824.76,31.37
1660657035,"disk1",28435990.26,31.45
1660657050,"disk1",30501602.19,30.72
1660657065,"disk1",32783232.16,28.97
1660657080,"disk1",18425343.54,28.04
1660657095,"disk1",18462644.73,30.47
1660657110,"disk1",19115605.72,32.06
1660657125,"disk1",29224320.58,26.87
1660657140,"disk1",23346049.21,34.88
1660657155,"disk1",17219144.07,32.95
1660657170,"disk1",26697350.1,28.9
1660657185,"disk1",21807596.8,29.43
1660657200,"disk1",18111354.68,31.2
1660657215,"disk1",15490195.63,33.92
1660657230,"disk1",19011000.62,NA
1660657245,"disk1",45637264.38,30.48
1660657260,"disk1",28693263.45,28.61
1660657275,"disk1",28146865.89,27.88
1660657290,"disk1",21309439.93,29.92
1660657305,"disk1",16465297.4,31.16
1660657320,"disk1",19495094.62,31.76
1660657335,"disk1",24895037.81,29.98
1660657350,"disk1",26727406.61,33.01
1660657365,"disk1",33795394.92,33.88
1660657380,"disk1",43529790.6,31.95
1660657395,"disk1",38667802.36,30.58
1660657410,"disk1",23070169.16,30.58
1660657425,"disk1",21153483.19,27.64
1660657440,"disk1",27110650.68,31.5
1660657455,"disk1",18261486.65,29.26
1660657470,"disk1",28615890.34,28.37
1660657485,"disk1",27488562.37,30.44
1660657500,"disk1",21246814.26,27.2
1660657515,"disk1",32394965.34,28.77
1660657530,"disk1",17250715.54,29.38
1660657545,"disk1",19111884.23,26.03
1660657560,"disk1",22405806.9,28.44
1660657575,"disk1",14428138.3,29.72
1660657590,"disk1",14254162.38,30.31
1660657605,"disk1",26419191.07,30.91
1660657620,"disk1",29817660.62,26.8
1660657635,"disk1",29815216.36,24.59
1660657650,"disk1",19172050.26,28.97
1660657665,"disk1",16010102.71,33.13
1660657680,"disk1",21555480.05,23.82
1660657695,"disk1",25796796.42,28.48
1660657710,"disk1",11786334.17,30
1660657725,"disk1",24254776.89,33.16
1660657740,"disk1",22132715.1,26.55
1660657755,"disk1",34679629.07,31.96
1660657770,"disk1",13806101.11,32.93
1660657785,"disk1",19195859.55,30.37
1660657800,"disk1",33274107.54,30.66
1660657815,"disk1",18754831.31,31.65
1660657830,"disk1",30186826.48,30.52
1660657845,"disk1",29462615,31.01
1660657860,"disk1",29662846.86,30.71
1660657875,"disk1",34246605.92,30.53
1660657890,"disk1",26085151.48,29.12
1660657905,"disk1",24612919.56,26.51
1660657920,"disk1",23012931.48,31.25
1660657935,"disk1",18884663.76,31.58
1660657950,"disk1",23002956.89,31.84
1660657965,"disk1",24312927.89,28.04
1660657980,"disk1",31983848.69,25.75
1660657995,"disk1",16292341.89,28.98
1660658010,"disk1",15717039.98,25.82
1660658025,"disk1",20449540.22,34.12
1660658040,"disk1",17864621.23,28.14
1660658055,"disk1",32171770.38,30.77
1660658070,"disk1",23075721.61,30.3
1660658085,"disk1",26358803.15,30.64
1660658100,"disk1",20625190.77,29.28
1660658115,"disk1",23594318.88,30.14
1660658130,"disk1",25003402.03,29.91
1660658145,"disk1",22441987.46,29.41
1660658160,"disk1",24370243.7,26.64
1660658175,"disk1",22044086.47,29
1660658190,"disk1",19434205.41,27.92
1660658205,"disk1",22251019.93,25.16
1660658220,"disk1",27504099.43,32.95
1660658235,"disk1",16629414.66,31.71
1660658250,"disk1",28310440.88,31.19
1660658265,"disk1",25372170.82,30.26
1660658280,"disk1",14546268.48,31.06
1660658295,"disk1",22398656.89,31.65
1660658310,"disk1",22409340.58,34.93
1660658325,"disk1",20497637.54,26.88
1660658340,"disk1",34065557.68,24.21
1660658355,"disk1",16280576.99,28.91
1660658370,"disk1",13553525.82,25.39
1660658385,"disk1",21351624.61,28.95
1660658400,"disk1",14184829.48,26.9
1660658415,"disk1",32279127.03,29.65
1660658430,"disk1",16744304.44,27.44
1660658445,"disk1",26145813.63,35.94
1660658460,"disk1",13797929.81,31.04
1660658475,"disk1",33392630.76,37.88
1660658490,"disk1",16331650.33,35.37
1660658505,"disk1",20936290.43,34.09
1660658520,"disk1",30935844.75,28.94
1660658535,"disk1",31669034.35,28.48
1660658550,"disk1",24868712.42,27.86
1660658565,"disk1",20107971.34,33.32
1660658580,"disk1",19843195.72,29.3
1660658595,"disk1",35011742.55,31.29
1660658610,"disk1",22984681.64,32.49
1660658625,"disk1",22185824.75,32.34
1660658640,"disk1",22490442.55,33.88
1660658655,"disk1",36192124.94,33.05
1660658670,"disk1",22901790.88,31.5
1660658685,"disk1",29439790.84,30.76
1660658700,"disk1",22536375.94,31.02
1660658715,"disk1",17228450.38,33.16
1660658730,"disk1",25664184.38,34.5
1660658745,"disk1",33288370.14,28.64
1660658760,"disk1",36254803.21,30.95
1660658775,"disk1",17952917.38,28.25
1660658790,"disk1",32149850.78,25.86
1660658805,"disk1",23042792.93,30.62
1660658820,"disk1",16912475.55,30.74
1660658835,"disk1",25177962.44,26.91
1660658850,"disk1",24997113.37,28.5
1660658865,"disk1",21319830.62,30.6
1660658880,"disk1",24150783.93,25.78
1660658895,"disk1",22039276.73,21.3
1660658910,"disk1",34920284.79,29.49
1660658925,"disk1",21148669.01,23.41
1660658940,"disk1",33964926.07,24.56
