"ts","disk_id","throughput","latency"
1660654815,"disk1",14819296.52,25.27
1660654830,"disk1",24621786.46,28.32
1660654845,"disk1",30945499.8,31.23
1660654860,"disk1",29291761.29,28.49
1660654875,"disk1",33312476.89,28.81
1660654890,"disk1",17548730.11,25.74
1660654905,"disk1",14481513.87,22.69
1660654920,"disk1",21238750.25,27.68
1660654935,"disk1",35199065.72,29.87
1660654950,"disk1",13104237.79,23.56
1660654965,"disk1",26998032.45,28.11
1660654980,"disk1",31729675.32,31.17
1660654995,"disk1",33533932.19,30.65
1660655010,"disk1",21481443.26,28.86
1660655025,"disk1",18945592.78,26.05
1660655040,"disk1",18281272.08,25.49
1660655055,"disk1",22977027.18,26.72
1660655070,"disk1",12918918.94,23.23
1660655085,"disk1",23085085.5,27.16
1660655100,"disk1",39666688.86,27.98
1660655115,"disk1",16292865.32,23.53
1660655130,"disk1",14170756.2,22.82
1660655145,"disk1",22516492.09,30.09
1660655160,"disk1",10957961.44,23.67
1660655175,"disk1",9780920.38,25.07
1660655190,"disk1",18378267.22,30.96
1660655205,"disk1",27154212.52,36.05
1660655220,"disk1",16257698.82,31.31
1660655235,"disk1",24592377.69,31.37
1660655250,"disk1",15005817.21,26.4
1660655265,"disk1",12761840.34,22.24
1660655280,"disk1",19779005.27,26.77
1660655295,"disk1",16449229.9,26.53
1660655310,"disk1",17095941.29,24.68
1660655325,"disk1",13555405.86,25.1
1660655340,"disk1",25266947.46,22.84
1660655355,"disk1",27511224.34,28.88
1660655370,"disk1",27057785.07,21.18
1660655385,"disk1",4990906.91,18.49
1660655400,"disk1",9246121.91,21.88
1660655415,"disk1",23586331.92,17.01
1660655430,"disk1",18134056.97,24.92
1660655445,"disk1",15856229.75,18.59
1660655460,"disk1",37885751.13,16.38
1660655475,"disk1",31112878.3,16.18
1660655490,"disk1",23967058.13,14.31
1660655505,"disk1",14857995.21,16.46
1660655520,"disk1",17231090.09,16.26
1660655535,"disk1",14312417.51,18.83
1660655550,"disk1",13860176.03,16.61
1660655565,"disk1",18963052.52,17.71
1660655580,"disk1",15477405.93,14.61
1660655595,"disk1",22784271.32,14.47
1660655610,"disk1",14616084.07,14.19
1660655625,"disk1",21298678.54,16.84
1660655640,"disk1",20202732.16,16.51
1660655655,"disk1",14851922.99,30.66
1660655670,"disk1",24205294.21,35.38
1660655685,"disk1",17731918.39,37
1660655700,"disk1",16479070.74,30.5
1660655715,"disk1",22126606.69,33.72
1660655730,"disk1",28251181.47,36.97
1660655745,"disk1",12125223.99,30.81
1660655760,"disk1",15245612.05,29.85
1660655775,"disk1",13232778.17,29.14
1660655790,"disk1",10139199.79,24.72
1660655805,"disk1",18381611.51,28.11
1660655820,"disk1",16907233.72,27.56
1660655835,"disk1",22760606.64,31.58
1660655850,"disk1",29476622.08,33.65
1660655865,"disk1",21492037.3,34.74
1660655880,"disk1",15188885.21,30.12
1660655895,"disk1",29900964.38,32.47
1660655910,"disk1",8789284.29,25.97
1660655925,"disk1",16701642.28,32.49
1660655940,"disk1",20179367.87,29.05
1660655955,"disk1",14858305.98,27.25
1660655970,"disk1",17089346.44,30.07
1660655985,"disk1",22537096.11,32.3
1660656000,"disk1",13710009.66,30.82
1660656015,"disk1",17016471.27,31.39
1660656030,"disk1",26652047.35,33.99
1660656045,"disk1",18589918.8,34.24
1660656060,"disk1",19651002.58,29.89
1660656075,"disk1",36428022.18,33.39
