"ts","disk_id","throughput","latency"
1660914015,"disk1",23806030.32,35.04
1660914030,"disk1",13910694.77,36.56
1660914045,"disk1",22896847.07,35.25
1660914060,"disk1",9512026.12,30.27
1660914075,"disk1",15577317.31,31.58
1660914090,"disk1",16697980.57,39.17
1660914105,"disk1",19847510.95,36.9
1660914120,"disk1",13562939.62,38.54
1660914135,"disk1",25471843.27,34.69
1660914150,"disk1",25556648.01,35
1660914165,"disk1",16262833.37,36.34
1660914180,"disk1",12420107.7,33.71
1660914195,"disk1",20439627.34,36.67
1660914210,"disk1",21707519.13,32.72
1660914225,"disk1",23244236.06,36.19
1660914240,"disk1",16191955.09,33.28
1660914255,"disk1",12725226.87,30.48
1660914270,"disk1",22747488.53,32.66
1660914285,"disk1",18053217.2,33.1
1660914300,"disk1",7411619.92,27.45
1660914315,"disk1",30802974.41,34.86
1660914330,"disk1",9940206.81,32.02
1660914345,"disk1",17333339.34,32.92
1660914360,"disk1",16770307.93,31
1660914375,"disk1",23502263.86,33.06
1660914390,"disk1",16160148.29,37.75
1660914405,"disk1",16300118.68,38.14
1660914420,"disk1",22338413.63,38.61
1660914435,"disk1",20966465.79,32.41
1660914450,"disk1",17541331.3,34.89
1660914465,"disk1",13667604.27,30.39
1660914480,"disk1",23261949.44,34.05
1660914495,"disk1",13543692.92,30.73
1660914510,"disk1",9036130.21,33.78
1660914525,"disk1",10208763.64,35.14
1660914540,"disk1",11084242.45,34.64
1660914555,"disk1",18145071.19,35.7
1660914570,"disk1",18687505.72,34.45
1660914585,"disk1",14829206.79,32.93
1660914600,"disk1",16336103.8,34.54
1660914615,"disk1",24149904.64,32.17
1660914630,"disk1",13357610.38,29.29
1660914645,"disk1",23421070.08,35.64
1660914660,"disk1",22207903.42,34.4
1660914675,"disk1",25287317.22,30.88
1660914690,"disk1",16231514.22,32.67
1660914705,"disk1",18488616.2,41.04
1660914720,"disk1",16405918.54,36.8
1660914735,"disk1",18568716.87,38.61
1660914750,"disk1",19298453.71,38.56
1660914765,"disk1",25054538.51,37.52
1660914780,"disk1",13175884.42,40.01
1660914795,"disk1",15610089.6,33.82
1660914810,"disk1",15551405.79,34.13
1660914825,"disk1",19824819.86,32.76
1660914840,"disk1",20921033.85,35.89
1660914855,"disk1",16976138.44,32.56
1660914870,"disk1",16358022.43,31.22
1660914885,"disk1",4796884.85,31.91
1660914900,"disk1",20936166.42,35.95
1660914915,"disk1",16822606.26,35.52
1660914930,"disk1",10384193.55,38.89
1660914945,"disk1",25329499.08,34.95
1660914960,"disk1",29580042.39,36
1660914975,"disk1",19059468.08,38.31
1660914990,"disk1",19334025.65,36.91
1660915005,"disk1",14723577.86,35.11
1660915020,"disk1",16347610.09,37.24
1660915035,"disk1",20330323.82,34.39
1660915050,"disk1",25423655.07,34.55
1660915065,"disk1",22047725.21,35.07
1660915080,"disk1",25790709.28,37.36
1660915095,"disk1",21655264.78,34.39
1660915110,"disk1",20511715.55,35.47
1660915125,"disk1",20974436.7,38.64
1660915140,"disk1",15011837.71,39.55
1660915155,"disk1",16320741.58,36
1660915170,"disk1",16544005.19,33.4
1660915185,"disk1",37473685.03,34.7
1660915200,"disk1",23365665.95,39.85
1660915215,"disk1",12602579.56,33.81
1660915230,"disk1",14366649.1,35.54
1660915245,"disk1",20508815.74,35.05
1660915260,"disk1",20560350.19,34.9
1660915275,"disk1",10624519.68,33.04
1660915290,"disk1",14408628.67,34.69
1660915305,"disk1",11569372.97,37.1
1660915320,"disk1",17766400.7,38.85
1660915335,"disk1",16662078.72,34.84
