"ts","disk_id","throughput","latency"
1660827615,"disk1",19314260.8,31.98
1660827630,"disk1",19801354.42,30.86
1660827645,"disk1",20012630.52,32.87
1660827660,"disk1",12853370.56,33.01
1660827675,"disk1",12507416.78,28.58
1660827690,"disk1",19064842.89,30.61
1660827705,"disk1",14839035.98,27.86
1660827720,"disk1",29216579.54,34.16
1660827735,"disk1",29653621.41,32
1660827750,"disk1",11730519.77,26.08
1660827765,"disk1",17756373.07,30.02
1660827780,"disk1",18393746.76,27.5
1660827795,"disk1",10927637.87,27.47
1660827810,"disk1",7183304.44,21.65
1660827825,"disk1",18014161.86,31.28
1660827840,"disk1",22034920.36,29.83
1660827855,"disk1",20001877.3,29.23
1660827870,"disk1",11708449.01,27.08
1660827885,"disk1",26582770.74,30.81
1660827900,"disk1",15701913.76,29.58
1660827915,"disk1",21762391.28,31.25
1660827930,"disk1",14052100.47,27.24
1660827945,"disk1",9688274.7,31.27
1660827960,"disk1",21398309.82,32.01
1660827975,"disk1",33162944.72,31.31
1660827990,"disk1",25518725.32,30.53
1660828005,"disk1",18435079.63,30.07
1660828020,"disk1",19920804.64,29.57
1660828035,"disk1",12513930.82,32.9
1660828050,"disk1",20527496.89,34.16
1660828065,"disk1",22697652.7,32.06
1660828080,"disk1",17487513.51,35.75
1660828095,"disk1",30104936.34,33.28
1660828110,"disk1",19709212.48,32.87
1660828125,"disk1",20500302.47,32.89
1660828140,"disk1",22071144.38,32.51
1660828155,"disk1",27495964.52,34.59
1660828170,"disk1",24046402.9,31.4
1660828185,"disk1",18927957.21,30.65
1660828200,"disk1",18726588.15,30.75
1660828215,"disk1",14680189.65,33.82
1660828230,"disk1",21662379.01,37.54
1660828245,"disk1",25649549.91,34.71
1660828260,"disk1",18663657.49,34.4
1660828275,"disk1",18617680.3,30.94
1660828290,"disk1",13586814.01,33.85
1660828305,"disk1",19340905.49,33.02
1660828320,"disk1",21765210.56,40.98
1660828335,"disk1",17291078.28,32.9
1660828350,"disk1",20985486.82,31.44
1660828365,"disk1",14126317.87,32.48
1660828380,"disk1",18348348.88,32.74
1660828395,"disk1",20030083.7,27.66
1660828410,"disk1",11379169.85,31.64
1660828425,"disk1",16174707.44,34.02
1660828440,"disk1",27136297.73,32.46
1660828455,"disk1",22555340.15,33.8
1660828470,"disk1",27941844.29,16.62
1660828485,"disk1",26055295.97,14.94
1660828500,"disk1",26042126.13,15.93
1660828515,"disk1",17189342.86,18.6
1660828530,"disk1",18998964.77,17.3
1660828545,"disk1",20318516.11,29.06
1660828560,"disk1",14977817,31.46
1660828575,"disk1",21611825.18,18.7
1660828590,"disk1",26084000.12,15.23
1660828605,"disk1",15654921.01,15.62
1660828620,"disk1",30899385.19,17.75
1660828635,"disk1",22491882.01,23.74
1660828650,"disk1",19236881.84,21.37
1660828665,"disk1",19857162.35,32.62
1660828680,"disk1",20963976.3,33.37
1660828695,"disk1",16020190.7,33.23
1660828710,"disk1",22937572.93,34.22
1660828725,"disk1",28562834.68,33.3
1660828740,"disk1",21333603.5,33.59
1660828755,"disk1",36303338.96,31.88
1660828770,"disk1",31630305.07,29.62
1660828785,"disk1",18372494.51,31.24
1660828800,"disk1",16448043.97,27.09
1660828815,"disk1",9583734.46,28.35
1660828830,"disk1",15831959.93,27
1660828845,"disk1",14029463.97,35.26
1660828860,"disk1",25089053.34,30.87
1660828875,"disk1",28953744.44,30.9
1660828890,"disk1",25786811.11,32.68
1660828905,"disk1",20922845.33,28.59
1660828920,"disk1",16632811.35,30.29
1660828935,"disk1",22946782.34,27.21
1660828950,"disk1",13661333.22,29.62
1660828965,"disk1",14768997.76,26.72
1660828980,"disk1",19425676.18,27.27
1660828995,"disk1",21411427.42,28.21
1660829010,"disk1",16689994.37,26.48
1660829025,"disk1",14398717.42,27.05
1660829040,"disk1",20041378.68,26.23
1660829055,"disk1",13806955.22,27.08
1660829070,"disk1",15885515.97,25.87
1660829085,"disk1",14436351.17,28.09
1660829100,"disk1",16888949.71,23.37
1660829115,"disk1",14170090.97,25.63
1660829130,"disk1",19281091.93,23.88
1660829145,"disk1",11821478.53,28.6
1660829160,"disk1",12444433.68,30.38
1660829175,"disk1",20501235.58,25.1
1660829190,"disk1",12687454.17,26.66
1660829205,"disk1",15400551.62,28.15
1660829220,"disk1",13201551.29,30.85
1660829235,"disk1",26216293.64,26.1
1660829250,"disk1",13139228.39,28.94
1660829265,"disk1",10913160.02,28.31
1660829280,"disk1",14586348.66,27.99
1660829295,"disk1",16617214.39,28.97
1660829310,"disk1",22698352.14,26.3
1660829325,"disk1",12652893.44,26.57
1660829340,"disk1",12002190.29,26.41
1660829355,"disk1",14268803.44,24.93
1660829370,"disk1",12488817.15,32.34
1660829385,"disk1",26148737.64,31.12
1660829400,"disk1",19790386.3,25.53
1660829415,"disk1",11161315,23.28
1660829430,"disk1",8032452.04,27.84
1660829445,"disk1",13463869.79,30.77
1660829460,"disk1",18691212.44,28.93
1660829475,"disk1",20701875.82,22.57
1660829490,"disk1",10371016.95,27.53
1660829520,"disk1",16925260.42,27.91
1660829535,"disk1",14678413.58,24.51
1660829550,"disk1",8774903.14,26.57
1660829565,"disk1",15144770.68,27.83
1660829580,"disk1",15386040.41,26.86
1660829595,"disk1",12602558.12,25.85
1660829610,"disk1",12440938.51,28.37
1660829625,"disk1",18264493.32,29.47
1660829640,"disk1",23574671.31,27.73
1660829655,"disk1",13765658.34,30.81
1660829670,"disk1",19331806.5,29.07
1660829685,"disk1",22092167.43,24.7
1660829700,"disk1",11525705.69,29.66
1660829715,"disk1",21477042.81,27.36
1660829730,"disk1",17839859.59,25.82
1660829745,"disk1",23655033.89,26.7
1660829760,"disk1",14849705.5,27.96
1660829775,"disk1",19995383.6,24.16
1660829790,"disk1",16034794.03,27.04
1660829805,"disk1",18847359.75,25.36
1660829820,"disk1",15712687.46,23.92
1660829835,"disk1",6855024.55,20.24
1660829850,"disk1",7474209.86,25.51
1660829865,"disk1",15345663.79,22.96
1660829880,"disk1",9493399.44,26.93
1660829895,"disk1",25876762.87,23.06
1660829910,"disk1",10603657.67,25.76
1660829925,"disk1",15253414.37,26.97
1660829940,"disk1",17304250.78,31.7
1660829955,"disk1",23533582.62,29.16
1660829970,"disk1",24309171.16,26.01
1660829985,"disk1",8839151.09,27.23
1660830000,"disk1",9357271.87,27.99
1660830015,"disk1",14350299.11,29.91
1660830030,"disk1",13108245.99,29.91
1660830045,"disk1",16835329.32,29.66
1660830060,"disk1",20876084.17,32.33
1660830075,"disk1",18184524.75,30.32
1660830090,"disk1",22962484.01,30.71
1660830105,"disk1",16027289.92,30.02
1660830120,"disk1",13597893,28.71
1660830135,"disk1",11309385.7,29.3
1660830150,"disk1",15387976.19,30.83
1660830165,"disk1",10168818.46,32.44
1660830180,"disk1",17779958,36.48
1660830195,"disk1",14119262.7,33.97
1660830210,"disk1",34408622.91,34.75
1660830225,"disk1",22401943.34,34.77
1660830240,"disk1",36185481.03,30.55
1660830255,"disk1",16459572.34,33.99
1660830270,"disk1",21645775.55,30.97
1660830285,"disk1",13891715.05,34.95
1660830300,"disk1",18738468.75,32.33
1660830315,"disk1",12587684.59,32.5
1660830330,"disk1",20854845.16,30.22
1660830345,"disk1",13050748.54,28.3
1660830360,"disk1",14247205.11,27.66
1660830375,"disk1",19045443.34,28.37
1660830390,"disk1",17424865.97,33.08
1660830405,"disk1",24142239.19,31.98
1660830420,"disk1",15905588.28,30.83
1660830435,"disk1",20055152.3,30.63
1660830450,"disk1",22355893.83,29.15
1660830480,"disk1",22097993.86,26.8
1660830495,"disk1",9804722.31,29.24
1660830510,"disk1",16466834.98,29.59
1660830525,"disk1",27195199.46,30.04
1660830540,"disk1",13676818.18,26.57
1660830555,"disk1",13514166.83,25.64
1660830570,"disk1",11877813.23,24.92
1660830585,"disk1",12074368.71,29.41
1660830600,"disk1",22991644,29.77
1660830615,"disk1",26592281.56,24.7
1660830630,"disk1",12788742.01,29.37
1660830645,"disk1",18528160.34,26.56
1660830660,"disk1",13548406.5,24.66
1660830675,"disk1",10418051.16,26.77
1660830690,"disk1",17187895.22,30.17
1660830705,"disk1",20246809.93,25.36
1660830720,"disk1",12166610.02,27.51
1660830735,"disk1",16141258.08,25.56
1660830750,"disk1",16369524.3,25.77
1660830765,"disk1",15710799.39,20.27
1660830780,"disk1",16382799.18,17.48
1660830795,"disk1",23396017.38,18.98
1660830810,"disk1",19389326.09,14.65
1660830825,"disk1",13594200.25,26.22
1660830840,"disk1",21529747.95,18.25
1660830855,"disk1",13929931.32,22.19
1660830870,"disk1",16698425.33,26.98
1660830885,"disk1",17261351.08,22.89
1660830900,"disk1",17862016.36,17.45
1660830915,"disk1",15974785.6,26.97
1660830930,"disk1",15624379.78,25.24
1660830945,"disk1",21062091.11,26.39
1660830960,"disk1",20980088.37,27.03
1660830975,"disk1",12157847.35,30.11
1660830990,"disk1",19123337.35,26.28
1660831005,"disk1",13603530.07,28.18
1660831020,"disk1",15357444.56,13.64
1660831035,"disk1",17017596.5,19.1
1660831050,"disk1",18181392.44,20.84
1660831065,"disk1",23935830.53,21.25
1660831080,"disk1",28594931.54,16.46
1660831095,"disk1",14125994.76,16.04
1660831110,"disk1",18174157.61,19.88
1660831125,"disk1",9992441.66,20.79
1660831140,"disk1",21977014.19,29.62
1660831155,"disk1",14050420.26,30.22
