"ts","disk_id","throughput","latency"
1660914015,"disk1",17531335.15,30.08
1660914030,"disk1",21289104.03,29.32
1660914045,"disk1",18116110.38,26.34
1660914060,"disk1",13191254.31,30.22
1660914075,"disk1",25071317.82,28.02
1660914090,"disk1",19094343.19,30.6
1660914105,"disk1",25908105.21,30.56
1660914120,"disk1",29455055.28,27.32
1660914135,"disk1",18272860.91,32.26
1660914150,"disk1",21672083.41,31.86
1660914165,"disk1",30837868.59,31.68
1660914180,"disk1",24031044.62,30.56
1660914195,"disk1",24668566.78,32.36
1660914210,"disk1",13494517.42,30.51
1660914225,"disk1",25686217.7,34.12
1660914240,"disk1",33595496.27,30.33
1660914255,"disk1",27350913.23,29.74
1660914270,"disk1",27375757.34,30.7
1660914285,"disk1",18354666.48,27.92
1660914300,"disk1",11348921.01,28.37
1660914315,"disk1",26894016.68,30.94
1660914330,"disk1",16700497.66,26.45
1660914345,"disk1",16371068.19,28.41
1660914360,"disk1",17526895.9,23.53
1660914375,"disk1",10006223.3,28.22
1660914390,"disk1",20277370.62,28.39
1660914405,"disk1",18536751.55,33.2
1660914420,"disk1",21399837.25,31.28
1660914435,"disk1",24269811.56,26.21
1660914450,"disk1",18292689.43,28.54
1660914465,"disk1",25991335.23,24.4
1660914480,"disk1",20705379.95,23.26
1660914495,"disk1",18255546.91,22.49
1660914510,"disk1",18912836.13,21.66
1660914525,"disk1",19330323.27,18.41
1660914540,"disk1",11044063.93,16.93
1660914555,"disk1",14813387.39,24.72
1660914570,"disk1",13342196.11,25.87
1660914585,"disk1",18671324.29,25.18
1660914600,"disk1",16450431.31,21.77
1660914615,"disk1",19447154.92,18.79
1660914630,"disk1",18522670.69,21.8
1660914645,"disk1",23337702.65,22.72
1660914660,"disk1",29473339.66,23.7
1660914675,"disk1",19735790.6,21.09
1660914690,"disk1",15806744.98,25.64
1660914705,"disk1",17910560.3,24.29
1660914720,"disk1",22774120.79,16.02
1660914735,"disk1",19128964.39,18.3
1660914750,"disk1",17357903.93,25.95
1660914765,"disk1",14305778.57,23.79
1660914780,"disk1",14035748.38,28.63
1660914795,"disk1",19148597.48,20.78
1660914810,"disk1",13962925.36,31.03
1660914825,"disk1",21091930.19,27.48
1660914840,"disk1",18427785.6,30.2
1660914855,"disk1",20563352.29,28.85
