"ts","disk_id","throughput","latency"
1660136415,"disk1",29851545.47,29.24
1660136430,"disk1",33246093.82,29.13
1660136445,"disk1",29152762.58,30.3
1660136460,"disk1",29397377.58,28.75
1660136475,"disk1",23116656.42,27.77
1660136490,"disk1",20478780.3,29.41
1660136505,"disk1",20357812.93,27.79
1660136520,"disk1",27933149.34,31.09
1660136535,"disk1",34922852.31,34.06
1660136550,"disk1",34081181.47,32.05
1660136565,"disk1",16928614.11,29.04
1660136580,"disk1",18182451.58,25.07
1660136595,"disk1",23925992.21,32.43
1660136610,"disk1",34409729.26,29.68
1660136625,"disk1",13001451.6,30.34
1660136640,"disk1",25286150.27,28.05
1660136655,"disk1",18752839.96,33.27
1660136670,"disk1",22684438.44,31.59
1660136685,"disk1",17161932.83,28.37
1660136700,"disk1",13579800.77,25.17
1660136715,"disk1",14222671.58,23.52
1660136730,"disk1",18881955.13,NA
1660136745,"disk1",17836871.68,23.83
1660136760,"disk1",15192604.94,31.43
1660136775,"disk1",19854502.74,35.02
1660136790,"disk1",17899793.78,33.63
1660136805,"disk1",21623134.19,30.11
1660136820,"disk1",17994827.74,23.45
1660136835,"disk1",17236423.86,22.11
1660136850,"disk1",16499350.65,26.82
1660136865,"disk1",21842177.54,35.1
1660136880,"disk1",27800488.36,24.23
1660136895,"disk1",30143076.23,23.75
1660136910,"disk1",23000805.21,18.36
1660136925,"disk1",28526875.84,27.44
1660136940,"disk1",20717984.95,24.23
1660136955,"disk1",17269748.09,26.07
1660136970,"disk1",24724858.49,26.24
1660136985,"disk1",17201198.54,20.09
1660137000,"disk1",20938139.26,20.57
1660137015,"disk1",32617939.51,17.06
1660137030,"disk1",36053066.19,14.75
1660137045,"disk1",13446530.15,32.46
1660137060,"disk1",18117321.36,15.46
1660137075,"disk1",17303407.24,27.58
1660137090,"disk1",22102460.94,30.31
1660137105,"disk1",18127280.74,29.84
1660137120,"disk1",20914709.39,33.34
1660137135,"disk1",29495562.58,33.45
1660137150,"disk1",18722804.4,32.82
1660137165,"disk1",23474141.86,32.32
1660137180,"disk1",11683756.82,31.21
1660137195,"disk1",14889826.54,28.61
1660137210,"disk1",20422138.29,33.42
1660137225,"disk1",16895236.44,29.96
1660137240,"disk1",20445512.8,30.91
1660137255,"disk1",38273517.43,33.21
1660137270,"disk1",21984599.07,34.35
1660137285,"disk1",23841875.11,32.53
1660137300,"disk1",13816329.66,30.11
1660137315,"disk1",23960556.65,31.96
1660137330,"disk1",25698443.71,34.63
1660137345,"disk1",17697631.47,32.53
1660137360,"disk1",13663752.14,30.83
1660137375,"disk1",18794051.21,31.97
1660137390,"disk1",15302574.75,33.24
1660137405,"disk1",25494110.78,33.49
1660137420,"disk1",9575242.01,28.05
1660137435,"disk1",17155518.86,29.36
1660137450,"disk1",18093300.3,30.98
1660137465,"disk1",3532541.5,22.57
1660137480,"disk1",21097438.01,29.52
1660137495,"disk1",7775134.63,23.69
1660137510,"disk1",22503321.58,31.6
1660137525,"disk1",18267204.2,30.99
1660137540,"disk1",21512215.28,31.9
1660137555,"disk1",20966354.73,29.68
1660137570,"disk1",9075521.93,27.44
1660137585,"disk1",14466785.19,30.24
1660137600,"disk1",19457826.19,32.37
1660137615,"disk1",26872273.64,31.15
1660137630,"disk1",15867663.39,28.37
1660137645,"disk1",12819280.83,20.54
1660137660,"disk1",23852058.66,15.54
1660137675,"disk1",14707849.03,15.4
1660137690,"disk1",28168343.99,17.81
1660137705,"disk1",22798729.85,21.95
1660137720,"disk1",11524952.11,15.87
1660137735,"disk1",20758806.8,23.65
1660137750,"disk1",13957033.11,24.26
1660137765,"disk1",12067383.23,25.39
1660137780,"disk1",23598112.79,29.39
1660137795,"disk1",33053155.19,20.65
1660137810,"disk1",20152748.42,16.96
1660137825,"disk1",15694906.6,14.13
1660137840,"disk1",19083647.91,20.92
1660137855,"disk1",18025236.15,25.33
1660137870,"disk1",30526405.91,32.63
1660137885,"disk1",8792016.52,24.81
1660137900,"disk1",16582067.5,28.43
1660137915,"disk1",15035166.88,26.44
1660137930,"disk1",17858092.7,29.49
1660137945,"disk1",17237007.19,26.99
1660137960,"disk1",16929467.54,23.52
1660137975,"disk1",10366918.26,28.24
1660137990,"disk1",17486068.89,29.43
1660138005,"disk1",14053860.2,28.4
1660138020,"disk1",14173079.09,29.6
1660138035,"disk1",24912115.72,27.46
1660138050,"disk1",19907157.18,28.85
1660138065,"disk1",17265825.65,28.25
1660138080,"disk1",9681960.21,28.95
1660138095,"disk1",22671441.27,30
1660138110,"disk1",8739756.95,29.97
1660138125,"disk1",19100645.49,33.3
1660138140,"disk1",19415183.47,24.93
1660138155,"disk1",8340417.97,30.29
1660138170,"disk1",14129754.98,28.03
1660138185,"disk1",9489250.5,29.99
1660138200,"disk1",16598171,29.05
1660138215,"disk1",15242723.05,32.96
1660138230,"disk1",24042173.23,30.87
1660138245,"disk1",21667885.04,31.08
1660138260,"disk1",16773473.66,29.87
1660138275,"disk1",17330360.44,33.59
1660138290,"disk1",13860422.12,33.28
1660138305,"disk1",11641082.68,29.83
1660138320,"disk1",10653213.97,29.32
1660138335,"disk1",12385557.77,30.85
1660138350,"disk1",14670441.8,29.69
1660138365,"disk1",14450590.99,31.76
1660138380,"disk1",20790265.5,30.25
1660138395,"disk1",22533661.66,32.29
1660138410,"disk1",19727729.21,32.05
1660138425,"disk1",17926317.11,33.12
1660138440,"disk1",7161850.28,28.56
1660138455,"disk1",6279953.05,33.14
1660138470,"disk1",18154950.74,30.88
1660138485,"disk1",11106878.96,30.08
1660138500,"disk1",9288024.5,29.38
1660138515,"disk1",14269598.03,31.86
